from,to,t0,c0,lanes,initial_SR,initial_FR
0,3,35,32,2,-1,-1
3,0,35,32,2,-1,-1
0,4,17,53,2,-1,-1
4,0,17,53,2,-1,-1
0,7,15,69,2,-1,-1
7,0,15,69,2,-1,-1
0,10,30,67,2,-1,-1
10,0,30,67,2,-1,-1
0,14,26,63,2,-1,-1
14,0,26,63,2,-1,-1
0,15,18,5,2,-1,-1
15,0,18,5,2,-1,-1
0,18,25,92,2,-1,-1
18,0,25,92,2,-1,-1
0,20,13,0,2,-1,-1
20,0,13,0,2,-1,-1
0,23,41,61,2,-1,-1
23,0,41,61,2,-1,-1
0,29,13,19,2,-1,-1
29,0,13,19,2,-1,-1
1,4,14,89,2,-1,-1
4,1,14,89,2,-1,-1
1,7,15,73,2,-1,-1
7,1,15,73,2,-1,-1
1,10,30,33,2,-1,-1
10,1,30,33,2,-1,-1
1,11,20,73,2,-1,-1
11,1,20,73,2,-1,-1
1,15,11,61,2,-1,-1
15,1,11,61,2,-1,-1
1,24,2,45,2,-1,-1
24,1,2,45,2,-1,-1
1,28,34,20,2,-1,-1
28,1,34,20,2,-1,-1
1,29,38,71,2,-1,-1
29,1,38,71,2,-1,-1
1,32,29,81,2,-1,-1
32,1,29,81,2,-1,-1
2,3,39,68,2,-1,-1
3,2,39,68,2,-1,-1
2,4,29,37,2,-1,-1
4,2,29,37,2,-1,-1
2,16,6,23,2,-1,-1
16,2,6,23,2,-1,-1
2,18,35,69,2,-1,-1
18,2,35,69,2,-1,-1
2,21,10,48,2,-1,-1
21,2,10,48,2,-1,-1
2,28,34,58,2,-1,-1
28,2,34,58,2,-1,-1
2,29,14,68,2,-1,-1
29,2,14,68,2,-1,-1
3,32,20,77,2,-1,-1
32,3,20,77,2,-1,-1
4,7,11,58,2,-1,-1
7,4,11,58,2,-1,-1
4,9,12,74,2,-1,-1
9,4,12,74,2,-1,-1
4,12,31,26,2,-1,-1
12,4,31,26,2,-1,-1
4,17,7,7,2,-1,-1
17,4,7,7,2,-1,-1
4,18,9,57,2,-1,-1
18,4,9,57,2,-1,-1
4,25,25,15,2,-1,-1
25,4,25,15,2,-1,-1
4,27,34,46,2,-1,-1
27,4,34,46,2,-1,-1
4,28,21,52,2,-1,-1
28,4,21,52,2,-1,-1
5,7,12,79,2,-1,-1
7,5,12,79,2,-1,-1
5,9,6,38,2,-1,-1
9,5,6,38,2,-1,-1
5,13,7,82,2,-1,-1
13,5,7,82,2,-1,-1
5,14,16,16,2,-1,-1
14,5,16,16,2,-1,-1
5,17,20,54,2,-1,-1
17,5,20,54,2,-1,-1
5,20,25,54,2,-1,-1
20,5,25,54,2,-1,-1
5,24,1,37,2,-1,-1
24,5,1,37,2,-1,-1
5,26,23,50,2,-1,-1
26,5,23,50,2,-1,-1
5,32,28,52,2,-1,-1
32,5,28,52,2,-1,-1
6,12,42,39,2,-1,-1
12,6,42,39,2,-1,-1
6,13,26,43,2,-1,-1
13,6,26,43,2,-1,-1
6,14,21,26,2,-1,-1
14,6,21,26,2,-1,-1
6,15,14,35,2,-1,-1
15,6,14,35,2,-1,-1
6,25,39,18,2,-1,-1
25,6,39,18,2,-1,-1
6,26,23,34,2,-1,-1
26,6,23,34,2,-1,-1
7,9,16,52,2,-1,-1
9,7,16,52,2,-1,-1
7,10,22,51,2,-1,-1
10,7,22,51,2,-1,-1
7,13,17,32,2,-1,-1
13,7,17,32,2,-1,-1
8,9,7,50,2,-1,-1
9,8,7,50,2,-1,-1
8,10,35,45,2,-1,-1
10,8,35,45,2,-1,-1
8,17,27,0,2,-1,-1
17,8,27,0,2,-1,-1
8,18,21,41,2,-1,-1
18,8,21,41,2,-1,-1
8,19,39,62,2,-1,-1
19,8,39,62,2,-1,-1
8,20,30,54,2,-1,-1
20,8,30,54,2,-1,-1
8,25,14,34,2,-1,-1
25,8,14,34,2,-1,-1
8,28,38,24,2,-1,-1
28,8,38,24,2,-1,-1
9,10,33,45,2,-1,-1
10,9,33,45,2,-1,-1
9,18,14,58,2,-1,-1
18,9,14,58,2,-1,-1
9,19,39,60,2,-1,-1
19,9,39,60,2,-1,-1
10,15,28,87,2,-1,-1
15,10,28,87,2,-1,-1
10,16,38,33,2,-1,-1
16,10,38,33,2,-1,-1
10,17,33,75,2,-1,-1
17,10,33,75,2,-1,-1
10,21,26,91,2,-1,-1
21,10,26,91,2,-1,-1
10,26,46,52,2,-1,-1
26,10,46,52,2,-1,-1
10,29,43,56,2,-1,-1
29,10,43,56,2,-1,-1
11,12,36,83,2,-1,-1
12,11,36,83,2,-1,-1
11,14,5,51,2,-1,-1
14,11,5,51,2,-1,-1
11,15,17,62,2,-1,-1
15,11,17,62,2,-1,-1
11,17,18,33,2,-1,-1
17,11,18,33,2,-1,-1
11,18,4,70,2,-1,-1
18,11,4,70,2,-1,-1
11,20,17,62,2,-1,-1
20,11,17,62,2,-1,-1
11,22,17,54,2,-1,-1
22,11,17,54,2,-1,-1
11,27,22,23,2,-1,-1
27,11,22,23,2,-1,-1
12,14,32,62,2,-1,-1
14,12,32,62,2,-1,-1
12,17,38,47,2,-1,-1
17,12,38,47,2,-1,-1
12,18,35,46,2,-1,-1
18,12,35,46,2,-1,-1
12,25,27,42,2,-1,-1
25,12,27,42,2,-1,-1
12,30,25,33,2,-1,-1
30,12,25,33,2,-1,-1
13,14,11,33,2,-1,-1
14,13,11,33,2,-1,-1
13,15,12,46,2,-1,-1
15,13,12,46,2,-1,-1
13,16,47,70,2,-1,-1
16,13,47,70,2,-1,-1
13,20,24,48,2,-1,-1
20,13,24,48,2,-1,-1
