from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,10,62,2,-1,-1
2,0,10,62,2,-1,-1
0,9,13,22,2,-1,-1
9,0,13,22,2,-1,-1
0,28,7,33,2,-1,-1
28,0,7,33,2,-1,-1
1,30,5,35,2,-1,-1
30,1,5,35,2,-1,-1
1,31,19,54,2,-1,-1
31,1,19,54,2,-1,-1
2,4,4,15,2,-1,-1
4,2,4,15,2,-1,-1
2,18,19,32,2,-1,-1
18,2,19,32,2,-1,-1
2,21,21,25,2,-1,-1
21,2,21,25,2,-1,-1
3,10,10,77,2,-1,-1
10,3,10,77,2,-1,-1
3,18,18,51,2,-1,-1
18,3,18,51,2,-1,-1
3,31,17,64,2,-1,-1
31,3,17,64,2,-1,-1
4,12,8,43,2,-1,-1
12,4,8,43,2,-1,-1
5,12,23,19,2,-1,-1
12,5,23,19,2,-1,-1
6,20,35,75,2,-1,-1
20,6,35,75,2,-1,-1
6,22,28,73,2,-1,-1
22,6,28,73,2,-1,-1
6,29,32,54,2,-1,-1
29,6,32,54,2,-1,-1
9,20,12,71,2,-1,-1
20,9,12,71,2,-1,-1
11,32,10,10,2,-1,-1
32,11,10,10,2,-1,-1
12,14,5,48,2,-1,-1
14,12,5,48,2,-1,-1
12,15,7,67,2,-1,-1
15,12,7,67,2,-1,-1
12,16,10,58,2,-1,-1
16,12,10,58,2,-1,-1
12,18,22,80,2,-1,-1
18,12,22,80,2,-1,-1
13,17,6,32,2,-1,-1
17,13,6,32,2,-1,-1
13,26,8,69,2,-1,-1
26,13,8,69,2,-1,-1
14,15,11,69,2,-1,-1
15,14,11,69,2,-1,-1
14,19,11,62,2,-1,-1
19,14,11,62,2,-1,-1
16,20,17,42,2,-1,-1
20,16,17,42,2,-1,-1
17,32,7,47,2,-1,-1
32,17,7,47,2,-1,-1
18,21,2,11,2,-1,-1
21,18,2,11,2,-1,-1
22,29,4,35,2,-1,-1
29,22,4,35,2,-1,-1
27,28,20,73,2,-1,-1
28,27,20,73,2,-1,-1
