from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,11,10,2,-1,-1
4,0,11,10,2,-1,-1
1,4,36,42,2,-1,-1
4,1,36,42,2,-1,-1
1,7,29,29,2,-1,-1
7,1,29,29,2,-1,-1
1,9,44,56,2,-1,-1
9,1,44,56,2,-1,-1
2,5,19,54,2,-1,-1
5,2,19,54,2,-1,-1
3,8,15,28,2,-1,-1
8,3,15,28,2,-1,-1
3,10,8,57,2,-1,-1
10,3,8,57,2,-1,-1
4,6,13,39,2,-1,-1
6,4,13,39,2,-1,-1
4,8,27,62,2,-1,-1
8,4,27,62,2,-1,-1
5,7,18,85,2,-1,-1
7,5,18,85,2,-1,-1
5,8,43,42,2,-1,-1
8,5,43,42,2,-1,-1
5,9,46,44,2,-1,-1
9,5,46,44,2,-1,-1
6,8,27,65,2,-1,-1
8,6,27,65,2,-1,-1
7,8,25,51,2,-1,-1
8,7,25,51,2,-1,-1
