from,to,t0,c0,lanes,initial_SR,initial_FR
0,8,8,67,2,-1,-1
8,0,8,67,2,-1,-1
0,32,16,54,2,-1,-1
32,0,16,54,2,-1,-1
2,30,16,61,2,-1,-1
30,2,16,61,2,-1,-1
2,32,23,55,2,-1,-1
32,2,23,55,2,-1,-1
5,6,11,58,2,-1,-1
6,5,11,58,2,-1,-1
5,24,7,38,2,-1,-1
24,5,7,38,2,-1,-1
5,31,18,45,2,-1,-1
31,5,18,45,2,-1,-1
5,32,28,45,2,-1,-1
32,5,28,45,2,-1,-1
6,12,9,63,2,-1,-1
12,6,9,63,2,-1,-1
6,13,23,64,2,-1,-1
13,6,23,64,2,-1,-1
6,18,21,72,2,-1,-1
18,6,21,72,2,-1,-1
6,19,15,42,2,-1,-1
19,6,15,42,2,-1,-1
6,23,26,5,2,-1,-1
23,6,26,5,2,-1,-1
6,24,5,48,2,-1,-1
24,6,5,48,2,-1,-1
6,26,10,59,2,-1,-1
26,6,10,59,2,-1,-1
7,11,14,40,2,-1,-1
11,7,14,40,2,-1,-1
7,17,30,37,2,-1,-1
17,7,30,37,2,-1,-1
7,22,10,66,2,-1,-1
22,7,10,66,2,-1,-1
8,21,31,33,2,-1,-1
21,8,31,33,2,-1,-1
9,28,30,48,2,-1,-1
28,9,30,48,2,-1,-1
10,19,22,51,2,-1,-1
19,10,22,51,2,-1,-1
11,13,32,28,2,-1,-1
13,11,32,28,2,-1,-1
11,25,12,64,2,-1,-1
25,11,12,64,2,-1,-1
11,29,5,73,2,-1,-1
29,11,5,73,2,-1,-1
12,16,30,29,2,-1,-1
16,12,30,29,2,-1,-1
12,32,20,63,2,-1,-1
32,12,20,63,2,-1,-1
13,22,15,39,2,-1,-1
22,13,15,39,2,-1,-1
13,24,24,14,2,-1,-1
24,13,24,14,2,-1,-1
13,26,13,104,2,-1,-1
26,13,13,104,2,-1,-1
14,16,4,21,2,-1,-1
16,14,4,21,2,-1,-1
16,21,20,28,2,-1,-1
21,16,20,28,2,-1,-1
16,26,12,63,2,-1,-1
26,16,12,63,2,-1,-1
17,19,7,40,2,-1,-1
19,17,7,40,2,-1,-1
17,21,27,50,2,-1,-1
21,17,27,50,2,-1,-1
17,23,30,74,2,-1,-1
23,17,30,74,2,-1,-1
17,24,3,37,2,-1,-1
24,17,3,37,2,-1,-1
17,26,10,40,2,-1,-1
26,17,10,40,2,-1,-1
18,26,20,33,2,-1,-1
26,18,20,33,2,-1,-1
19,23,30,68,2,-1,-1
23,19,30,68,2,-1,-1
19,26,10,42,2,-1,-1
26,19,10,42,2,-1,-1
20,21,34,43,2,-1,-1
21,20,34,43,2,-1,-1
21,28,10,33,2,-1,-1
28,21,10,33,2,-1,-1
24,31,20,59,2,-1,-1
31,24,20,59,2,-1,-1
26,31,28,64,2,-1,-1
31,26,28,64,2,-1,-1
