from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,37,90,2,-1,-1
1,0,37,90,2,-1,-1
0,3,36,27,2,-1,-1
3,0,36,27,2,-1,-1
0,4,17,93,2,-1,-1
4,0,17,93,2,-1,-1
0,5,38,61,2,-1,-1
5,0,38,61,2,-1,-1
0,9,23,91,2,-1,-1
9,0,23,91,2,-1,-1
0,11,20,73,2,-1,-1
11,0,20,73,2,-1,-1
0,13,43,44,2,-1,-1
13,0,43,44,2,-1,-1
0,14,20,39,2,-1,-1
14,0,20,39,2,-1,-1
0,25,35,52,2,-1,-1
25,0,35,52,2,-1,-1
1,2,1,52,2,-1,-1
2,1,1,52,2,-1,-1
1,4,46,68,2,-1,-1
4,1,46,68,2,-1,-1
1,5,18,46,2,-1,-1
5,1,18,46,2,-1,-1
1,6,69,18,2,-1,-1
6,1,69,18,2,-1,-1
1,8,19,76,2,-1,-1
8,1,19,76,2,-1,-1
1,14,22,42,2,-1,-1
14,1,22,42,2,-1,-1
1,15,57,27,2,-1,-1
15,1,57,27,2,-1,-1
1,16,34,37,2,-1,-1
16,1,34,37,2,-1,-1
1,17,22,58,2,-1,-1
17,1,22,58,2,-1,-1
1,19,7,36,2,-1,-1
19,1,7,36,2,-1,-1
1,22,46,50,2,-1,-1
22,1,46,50,2,-1,-1
1,24,59,51,2,-1,-1
24,1,59,51,2,-1,-1
1,31,36,46,2,-1,-1
31,1,36,46,2,-1,-1
2,4,47,41,2,-1,-1
4,2,47,41,2,-1,-1
2,5,19,87,2,-1,-1
5,2,19,87,2,-1,-1
2,7,46,51,2,-1,-1
7,2,46,51,2,-1,-1
2,12,36,44,2,-1,-1
12,2,36,44,2,-1,-1
2,18,43,34,2,-1,-1
18,2,43,34,2,-1,-1
2,19,8,42,2,-1,-1
19,2,8,42,2,-1,-1
2,25,12,64,2,-1,-1
25,2,12,64,2,-1,-1
2,26,55,44,2,-1,-1
26,2,55,44,2,-1,-1
2,32,18,69,2,-1,-1
32,2,18,69,2,-1,-1
3,4,22,92,2,-1,-1
4,3,22,92,2,-1,-1
3,5,33,23,2,-1,-1
5,3,33,23,2,-1,-1
3,6,28,60,2,-1,-1
6,3,28,60,2,-1,-1
3,7,9,57,2,-1,-1
7,3,9,57,2,-1,-1
3,9,28,7,2,-1,-1
9,3,28,7,2,-1,-1
3,11,37,73,2,-1,-1
11,3,37,73,2,-1,-1
3,12,16,53,2,-1,-1
12,3,16,53,2,-1,-1
3,16,20,63,2,-1,-1
16,3,20,63,2,-1,-1
3,20,5,70,2,-1,-1
20,3,5,70,2,-1,-1
3,21,31,10,2,-1,-1
21,3,31,10,2,-1,-1
3,22,12,56,2,-1,-1
22,3,12,56,2,-1,-1
3,23,19,54,2,-1,-1
23,3,19,54,2,-1,-1
3,24,16,51,2,-1,-1
24,3,16,51,2,-1,-1
3,25,38,56,2,-1,-1
25,3,38,56,2,-1,-1
3,26,20,47,2,-1,-1
26,3,20,47,2,-1,-1
3,28,34,25,2,-1,-1
28,3,34,25,2,-1,-1
3,30,30,54,2,-1,-1
30,3,30,54,2,-1,-1
3,31,27,51,2,-1,-1
31,3,27,51,2,-1,-1
4,5,39,25,2,-1,-1
5,4,39,25,2,-1,-1
4,6,24,31,2,-1,-1
6,4,24,31,2,-1,-1
4,9,10,85,2,-1,-1
9,4,10,85,2,-1,-1
4,10,23,64,2,-1,-1
10,4,23,64,2,-1,-1
4,11,16,55,2,-1,-1
11,4,16,55,2,-1,-1
4,14,24,53,2,-1,-1
14,4,24,53,2,-1,-1
4,15,11,38,2,-1,-1
15,4,11,38,2,-1,-1
4,16,34,30,2,-1,-1
16,4,34,30,2,-1,-1
4,17,34,37,2,-1,-1
17,4,34,37,2,-1,-1
4,19,38,30,2,-1,-1
19,4,38,30,2,-1,-1
4,20,21,34,2,-1,-1
20,4,21,34,2,-1,-1
4,21,26,66,2,-1,-1
