from,to,t0,c0,lanes,initial_SR,initial_FR
0,5,16,84,2,-1,-1
5,0,16,84,2,-1,-1
0,10,34,41,2,-1,-1
10,0,34,41,2,-1,-1
0,18,33,41,2,-1,-1
18,0,33,41,2,-1,-1
0,21,10,50,2,-1,-1
21,0,10,50,2,-1,-1
0,25,21,48,2,-1,-1
25,0,21,48,2,-1,-1
0,29,38,53,2,-1,-1
29,0,38,53,2,-1,-1
1,7,13,38,2,-1,-1
7,1,13,38,2,-1,-1
1,8,24,49,2,-1,-1
8,1,24,49,2,-1,-1
1,10,31,63,2,-1,-1
10,1,31,63,2,-1,-1
1,11,14,56,2,-1,-1
11,1,14,56,2,-1,-1
1,17,23,46,2,-1,-1
17,1,23,46,2,-1,-1
1,26,45,23,2,-1,-1
26,1,45,23,2,-1,-1
1,29,30,39,2,-1,-1
29,1,30,39,2,-1,-1
1,32,30,67,2,-1,-1
32,1,30,67,2,-1,-1
2,6,15,64,2,-1,-1
6,2,15,64,2,-1,-1
2,9,27,58,2,-1,-1
9,2,27,58,2,-1,-1
2,10,44,35,2,-1,-1
10,2,44,35,2,-1,-1
2,11,16,37,2,-1,-1
11,2,16,37,2,-1,-1
2,13,15,37,2,-1,-1
13,2,15,37,2,-1,-1
2,16,38,51,2,-1,-1
16,2,38,51,2,-1,-1
2,20,31,65,2,-1,-1
20,2,31,65,2,-1,-1
3,17,20,9,2,-1,-1
17,3,20,9,2,-1,-1
3,19,4,48,2,-1,-1
19,3,4,48,2,-1,-1
3,22,29,73,2,-1,-1
22,3,29,73,2,-1,-1
3,24,28,48,2,-1,-1
24,3,28,48,2,-1,-1
3,27,17,66,2,-1,-1
27,3,17,66,2,-1,-1
3,29,23,88,2,-1,-1
29,3,23,88,2,-1,-1
4,9,12,31,2,-1,-1
9,4,12,31,2,-1,-1
4,10,34,14,2,-1,-1
10,4,34,14,2,-1,-1
4,15,30,61,2,-1,-1
15,4,30,61,2,-1,-1
4,21,43,70,2,-1,-1
21,4,43,70,2,-1,-1
4,23,26,92,2,-1,-1
23,4,26,92,2,-1,-1
4,24,21,44,2,-1,-1
24,4,21,44,2,-1,-1
4,27,22,66,2,-1,-1
27,4,22,66,2,-1,-1
5,9,17,77,2,-1,-1
9,5,17,77,2,-1,-1
5,11,16,54,2,-1,-1
11,5,16,54,2,-1,-1
5,13,40,44,2,-1,-1
13,5,40,44,2,-1,-1
5,16,34,42,2,-1,-1
16,5,34,42,2,-1,-1
5,20,19,70,2,-1,-1
20,5,19,70,2,-1,-1
5,24,17,51,2,-1,-1
24,5,17,51,2,-1,-1
6,7,2,31,2,-1,-1
7,6,2,31,2,-1,-1
6,13,29,38,2,-1,-1
13,6,29,38,2,-1,-1
6,17,31,29,2,-1,-1
17,6,31,29,2,-1,-1
6,21,0,58,2,-1,-1
21,6,0,58,2,-1,-1
7,13,27,21,2,-1,-1
13,7,27,21,2,-1,-1
7,21,2,76,2,-1,-1
21,7,2,76,2,-1,-1
7,22,25,36,2,-1,-1
22,7,25,36,2,-1,-1
7,29,33,32,2,-1,-1
29,7,33,32,2,-1,-1
8,9,23,59,2,-1,-1
9,8,23,59,2,-1,-1
8,17,6,66,2,-1,-1
17,8,6,66,2,-1,-1
8,22,2,35,2,-1,-1
22,8,2,35,2,-1,-1
8,28,23,6,2,-1,-1
28,8,23,6,2,-1,-1
8,29,6,22,2,-1,-1
29,8,6,22,2,-1,-1
9,11,10,68,2,-1,-1
11,9,10,68,2,-1,-1
9,12,24,40,2,-1,-1
12,9,24,40,2,-1,-1
9,18,10,23,2,-1,-1
18,9,10,23,2,-1,-1
9,19,15,69,2,-1,-1
19,9,15,69,2,-1,-1
9,21,35,37,2,-1,-1
21,9,35,37,2,-1,-1
9,24,12,47,2,-1,-1
24,9,12,47,2,-1,-1
9,26,23,58,2,-1,-1
26,9,23,58,2,-1,-1
9,27,32,37,2,-1,-1
27,9,32,37,2,-1,-1
9,28,21,62,2,-1,-1
28,9,21,62,2,-1,-1
10,12,16,80,2,-1,-1
12,10,16,80,2,-1,-1
10,14,20,31,2,-1,-1
14,10,20,31,2,-1,-1
10,25,27,54,2,-1,-1
25,10,27,54,2,-1,-1
10,27,47,51,2,-1,-1
27,10,47,51,2,-1,-1
11,17,11,59,2,-1,-1
17,11,11,59,2,-1,-1
11,21,26,34,2,-1,-1
21,11,26,34,2,-1,-1
11,22,16,76,2,-1,-1
22,11,16,76,2,-1,-1
11,29,19,68,2,-1,-1
29,11,19,68,2,-1,-1
12,15,1,65,2,-1,-1
15,12,1,65,2,-1,-1
12,30,27,32,2,-1,-1
30,12,27,32,2,-1,-1
12,31,31,63,2,-1,-1
31,12,31,63,2,-1,-1
13,16,42,28,2,-1,-1
16,13,42,28,2,-1,-1
13,18,28,46,2,-1,-1
18,13,28,46,2,-1,-1
13,21,29,2,2,-1,-1
21,13,29,2,2,-1,-1
14,17,32,55,2,-1,-1
17,14,32,55,2,-1,-1
14,20,15,39,2,-1,-1
20,14,15,39,2,-1,-1
14,25,16,53,2,-1,-1
25,14,16,53,2,-1,-1
14,28,43,30,2,-1,-1
28,14,43,30,2,-1,-1
14,29,40,56,2,-1,-1
29,14,40,56,2,-1,-1
14,30,41,46,2,-1,-1
30,14,41,46,2,-1,-1
15,17,43,21,2,-1,-1
17,15,43,21,2,-1,-1
15,19,31,19,2,-1,-1
19,15,31,19,2,-1,-1
15,24,15,89,2,-1,-1
24,15,15,89,2,-1,-1
15,25,45,69,2,-1,-1
25,15,45,69,2,-1,-1
15,31,31,41,2,-1,-1
31,15,31,41,2,-1,-1
16,17,23,73,2,-1,-1
17,16,23,73,2,-1,-1
16,18,16,68,2,-1,-1
18,16,16,68,2,-1,-1
16,26,11,68,2,-1,-1
26,16,11,68,2,-1,-1
16,27,16,44,2,-1,-1
27,16,16,44,2,-1,-1
16,28,10,43,2,-1,-1
28,16,10,43,2,-1,-1
17,18,8,32,2,-1,-1
18,17,8,32,2,-1,-1
17,19,18,18,2,-1,-1
19,17,18,18,2,-1,-1
17,21,31,49,2,-1,-1
21,17,31,49,2,-1,-1
17,22,9,43,2,-1,-1
22,17,9,43,2,-1,-1
18,19,12,29,2,-1,-1
19,18,12,29,2,-1,-1
18,22,16,69,2,-1,-1
22,18,16,69,2,-1,-1
18,23,33,45,2,-1,-1
23,18,33,45,2,-1,-1
18,28,15,45,2,-1,-1
28,18,15,45,2,-1,-1
18,29,14,68,2,-1,-1
29,18,14,68,2,-1,-1
19,23,26,21,2,-1,-1
23,19,26,21,2,-1,-1
19,24,24,65,2,-1,-1
24,19,24,65,2,-1,-1
19,26,15,52,2,-1,-1
26,19,15,52,2,-1,-1
19,29,22,70,2,-1,-1
29,19,22,70,2,-1,-1
22,28,26,41,2,-1,-1
28,22,26,41,2,-1,-1
22,29,8,54,2,-1,-1
29,22,8,54,2,-1,-1
23,30,33,36,2,-1,-1
30,23,33,36,2,-1,-1
23,31,38,43,2,-1,-1
31,23,38,43,2,-1,-1
24,28,31,59,2,-1,-1
28,24,31,59,2,-1,-1
24,32,36,38,2,-1,-1
32,24,36,38,2,-1,-1
26,27,12,77,2,-1,-1
27,26,12,77,2,-1,-1
26,28,20,20,2,-1,-1
28,26,20,20,2,-1,-1
26,29,38,51,2,-1,-1
29,26,38,51,2,-1,-1
27,28,20,71,2,-1,-1
28,27,20,71,2,-1,-1
28,29,20,64,2,-1,-1
29,28,20,64,2,-1,-1
30,31,20,24,2,-1,-1
31,30,20,24,2,-1,-1
31,32,20,34,2,-1,-1
32,31,20,34,2,-1,-1
