x,y,SR_demand,exits,injured
0.7653316290480788,0.0755470797385035,97,0,1
0.09407574160211662,0.5071081749608863,92,0,1
0.5038204286600196,0.3817845696154134,93,0,1
0.2252885838471005,0.45079133712817,89,0,1
0.08309922258241453,0.6922312189996074,83,0,1
0.5942077953149154,0.4859992491968451,126,0,1
0.7725586847393924,0.1506082523061848,103,0,1
0.2338718207864714,0.4417139407718198,94,0,1
0.806202813465946,0.7023378738144782,104,0,1
0.460744352178059,0.18206987065745306,95,0,1
0.4853404701078615,0.15216036914215125,97,0,1
0.14722327492499132,0.05993153495722492,112,0,1
0.2157048875008094,0.5176714333455188,101,0,1
0.311317314806114,0.8984224971209535,89,0,1
0.11229566739857066,0.6337909568328925,91,0,1
0.6172924985953396,0.07759786070994446,106,0,1
0.2547016628889597,0.2107701541721012,96,0,1
0.8378263450211015,0.14073448448231873,102,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
