x,y,SR_demand,exits,injured
0.6507703488706448,0.46057410990444836,95,0,1
0.9977530492651554,0.44578145150616055,105,0,1
0.5322488151895582,0.5397413185252841,98,0,1
0.8785054745439351,0.2437858261491247,93,0,1
0.17573917309828058,0.08105317653228328,102,0,1
0.1018818830452437,0.28634772827270893,106,0,1
0.7998837835095869,0.4345634795253561,105,0,1
0.008981599510802685,0.37178845238395475,109,0,1
0.7083710972341294,0.7421565262913749,98,0,1
0.14830960715883046,0.9831652009643346,108,0,1
0.4299055978208278,0.0515106590672455,95,0,1
0.8519175506683029,0.2590542972207801,86,0,1
0.4140112779900581,0.884930232614004,94,0,1
0.7810901674698615,0.22612327394715603,102,0,1
0.5826158905923653,0.525502433359848,108,0,1
0.29020864638025834,0.965027633027878,84,0,1
0.8656586236480847,0.9655298307792979,95,0,1
0.6447156736892071,0.32182743894329857,95,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
