from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,15,69,2,-1,-1
1,0,15,69,2,-1,-1
0,5,6,67,2,-1,-1
5,0,6,67,2,-1,-1
0,21,17,88,2,-1,-1
21,0,17,88,2,-1,-1
1,8,23,0,2,-1,-1
8,1,23,0,2,-1,-1
1,12,13,44,2,-1,-1
12,1,13,44,2,-1,-1
1,13,6,40,2,-1,-1
13,1,6,40,2,-1,-1
1,14,14,34,2,-1,-1
14,1,14,34,2,-1,-1
2,7,13,9,2,-1,-1
7,2,13,9,2,-1,-1
2,12,33,81,2,-1,-1
12,2,33,81,2,-1,-1
2,19,23,52,2,-1,-1
19,2,23,52,2,-1,-1
4,8,16,47,2,-1,-1
8,4,16,47,2,-1,-1
4,13,11,57,2,-1,-1
13,4,11,57,2,-1,-1
5,20,14,56,2,-1,-1
20,5,14,56,2,-1,-1
6,19,19,12,2,-1,-1
19,6,19,12,2,-1,-1
7,16,35,47,2,-1,-1
16,7,35,47,2,-1,-1
8,16,9,75,2,-1,-1
16,8,9,75,2,-1,-1
15,17,4,26,2,-1,-1
17,15,4,26,2,-1,-1
