from,to,t0,c0,lanes,initial_SR,initial_FR
0,32,18,48,2,-1,-1
32,0,18,48,2,-1,-1
1,23,11,61,2,-1,-1
23,1,11,61,2,-1,-1
1,24,11,63,2,-1,-1
24,1,11,63,2,-1,-1
2,12,35,39,2,-1,-1
12,2,35,39,2,-1,-1
2,14,21,37,2,-1,-1
14,2,21,37,2,-1,-1
2,21,10,36,2,-1,-1
21,2,10,36,2,-1,-1
2,30,9,21,2,-1,-1
30,2,9,21,2,-1,-1
3,27,8,32,2,-1,-1
27,3,8,32,2,-1,-1
4,18,21,54,2,-1,-1
18,4,21,54,2,-1,-1
6,15,32,31,2,-1,-1
15,6,32,31,2,-1,-1
7,8,27,55,2,-1,-1
8,7,27,55,2,-1,-1
7,10,5,56,2,-1,-1
10,7,5,56,2,-1,-1
7,20,10,29,2,-1,-1
20,7,10,29,2,-1,-1
8,15,0,63,2,-1,-1
15,8,0,63,2,-1,-1
8,20,21,42,2,-1,-1
20,8,21,42,2,-1,-1
8,23,16,50,2,-1,-1
23,8,16,50,2,-1,-1
9,29,21,20,2,-1,-1
29,9,21,20,2,-1,-1
10,24,22,58,2,-1,-1
24,10,22,58,2,-1,-1
11,29,18,36,2,-1,-1
29,11,18,36,2,-1,-1
12,27,18,42,2,-1,-1
27,12,18,42,2,-1,-1
12,28,20,32,2,-1,-1
28,12,20,32,2,-1,-1
13,15,14,64,2,-1,-1
15,13,14,64,2,-1,-1
13,25,20,63,2,-1,-1
25,13,20,63,2,-1,-1
14,20,22,72,2,-1,-1
20,14,22,72,2,-1,-1
15,22,26,70,2,-1,-1
22,15,26,70,2,-1,-1
16,20,12,44,2,-1,-1
20,16,12,44,2,-1,-1
20,31,26,79,2,-1,-1
31,20,26,79,2,-1,-1
21,24,22,73,2,-1,-1
24,21,22,73,2,-1,-1
22,23,13,66,2,-1,-1
23,22,13,66,2,-1,-1
24,31,16,93,2,-1,-1
31,24,16,93,2,-1,-1
