from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,14,38,2,-1,-1
2,0,14,38,2,-1,-1
0,7,22,54,2,-1,-1
7,0,22,54,2,-1,-1
0,10,44,39,2,-1,-1
10,0,44,39,2,-1,-1
0,12,10,87,2,-1,-1
12,0,10,87,2,-1,-1
0,14,47,71,2,-1,-1
14,0,47,71,2,-1,-1
1,2,32,64,2,-1,-1
2,1,32,64,2,-1,-1
1,3,9,67,2,-1,-1
3,1,9,67,2,-1,-1
1,4,29,16,2,-1,-1
4,1,29,16,2,-1,-1
1,5,19,42,2,-1,-1
5,1,19,42,2,-1,-1
1,7,20,25,2,-1,-1
7,1,20,25,2,-1,-1
1,10,20,55,2,-1,-1
10,1,20,55,2,-1,-1
1,11,12,51,2,-1,-1
11,1,12,51,2,-1,-1
1,17,31,67,2,-1,-1
17,1,31,67,2,-1,-1
2,3,25,59,2,-1,-1
3,2,25,59,2,-1,-1
2,9,12,43,2,-1,-1
9,2,12,43,2,-1,-1
2,11,20,81,2,-1,-1
11,2,20,81,2,-1,-1
2,20,7,85,2,-1,-1
20,2,7,85,2,-1,-1
3,6,40,89,2,-1,-1
6,3,40,89,2,-1,-1
3,7,15,29,2,-1,-1
7,3,15,29,2,-1,-1
3,8,32,83,2,-1,-1
8,3,32,83,2,-1,-1
3,9,16,68,2,-1,-1
9,3,16,68,2,-1,-1
3,11,4,84,2,-1,-1
11,3,4,84,2,-1,-1
3,12,10,40,2,-1,-1
12,3,10,40,2,-1,-1
3,17,39,63,2,-1,-1
17,3,39,63,2,-1,-1
3,21,20,83,2,-1,-1
21,3,20,83,2,-1,-1
4,13,24,15,2,-1,-1
13,4,24,15,2,-1,-1
4,14,32,28,2,-1,-1
14,4,32,28,2,-1,-1
4,21,16,40,2,-1,-1
21,4,16,40,2,-1,-1
5,6,45,59,2,-1,-1
6,5,45,59,2,-1,-1
5,8,43,53,2,-1,-1
8,5,43,53,2,-1,-1
5,11,13,0,2,-1,-1
11,5,13,0,2,-1,-1
5,12,17,58,2,-1,-1
12,5,17,58,2,-1,-1
5,13,26,69,2,-1,-1
13,5,26,69,2,-1,-1
5,20,35,37,2,-1,-1
20,5,35,37,2,-1,-1
5,21,12,40,2,-1,-1
21,5,12,40,2,-1,-1
6,10,11,69,2,-1,-1
10,6,11,69,2,-1,-1
6,11,44,96,2,-1,-1
11,6,44,96,2,-1,-1
6,14,20,71,2,-1,-1
14,6,20,71,2,-1,-1
6,16,33,56,2,-1,-1
16,6,33,56,2,-1,-1
7,11,19,56,2,-1,-1
11,7,19,56,2,-1,-1
7,13,19,38,2,-1,-1
13,7,19,38,2,-1,-1
8,9,28,48,2,-1,-1
9,8,28,48,2,-1,-1
8,17,10,91,2,-1,-1
17,8,10,91,2,-1,-1
9,11,11,86,2,-1,-1
11,9,11,86,2,-1,-1
9,12,6,38,2,-1,-1
12,9,6,38,2,-1,-1
9,17,38,43,2,-1,-1
17,9,38,43,2,-1,-1
9,21,26,42,2,-1,-1
21,9,26,42,2,-1,-1
10,11,33,35,2,-1,-1
11,10,33,35,2,-1,-1
10,14,18,57,2,-1,-1
14,10,18,57,2,-1,-1
10,17,33,60,2,-1,-1
17,10,33,60,2,-1,-1
10,18,41,71,2,-1,-1
18,10,41,71,2,-1,-1
10,21,47,74,2,-1,-1
21,10,47,74,2,-1,-1
11,21,20,25,2,-1,-1
21,11,20,25,2,-1,-1
12,13,40,51,2,-1,-1
13,12,40,51,2,-1,-1
12,20,22,64,2,-1,-1
20,12,22,64,2,-1,-1
13,15,44,44,2,-1,-1
15,13,44,44,2,-1,-1
13,16,6,77,2,-1,-1
16,13,6,77,2,-1,-1
14,16,13,42,2,-1,-1
16,14,13,42,2,-1,-1
15,17,12,56,2,-1,-1
17,15,12,56,2,-1,-1
15,20,44,48,2,-1,-1
20,15,44,48,2,-1,-1
18,19,30,66,2,-1,-1
19,18,30,66,2,-1,-1
