from,to,t0,c0,lanes,initial_SR,initial_FR
0,5,8,70,2,-1,-1
5,0,8,70,2,-1,-1
0,6,11,73,2,-1,-1
6,0,11,73,2,-1,-1
0,14,11,89,2,-1,-1
14,0,11,89,2,-1,-1
0,20,21,57,2,-1,-1
20,0,21,57,2,-1,-1
0,21,8,56,2,-1,-1
21,0,8,56,2,-1,-1
1,6,40,46,2,-1,-1
6,1,40,46,2,-1,-1
1,7,44,113,2,-1,-1
7,1,44,113,2,-1,-1
1,8,23,62,2,-1,-1
8,1,23,62,2,-1,-1
1,9,13,81,2,-1,-1
9,1,13,81,2,-1,-1
1,12,7,40,2,-1,-1
12,1,7,40,2,-1,-1
1,13,6,35,2,-1,-1
13,1,6,35,2,-1,-1
2,3,21,58,2,-1,-1
3,2,21,58,2,-1,-1
2,5,35,62,2,-1,-1
5,2,35,62,2,-1,-1
2,11,30,21,2,-1,-1
11,2,30,21,2,-1,-1
3,4,23,63,2,-1,-1
4,3,23,63,2,-1,-1
3,5,14,38,2,-1,-1
5,3,14,38,2,-1,-1
3,8,6,39,2,-1,-1
8,3,6,39,2,-1,-1
3,19,38,48,2,-1,-1
19,3,38,48,2,-1,-1
4,5,33,66,2,-1,-1
5,4,33,66,2,-1,-1
4,7,16,64,2,-1,-1
7,4,16,64,2,-1,-1
4,8,18,25,2,-1,-1
8,4,18,25,2,-1,-1
4,12,35,59,2,-1,-1
12,4,35,59,2,-1,-1
4,13,32,33,2,-1,-1
13,4,32,33,2,-1,-1
5,16,34,79,2,-1,-1
16,5,34,79,2,-1,-1
5,20,27,72,2,-1,-1
20,5,27,72,2,-1,-1
6,7,46,30,2,-1,-1
7,6,46,30,2,-1,-1
6,8,18,69,2,-1,-1
8,6,18,69,2,-1,-1
6,9,45,43,2,-1,-1
9,6,45,43,2,-1,-1
6,14,9,26,2,-1,-1
14,6,9,26,2,-1,-1
6,16,31,64,2,-1,-1
16,6,31,64,2,-1,-1
6,21,10,59,2,-1,-1
21,6,10,59,2,-1,-1
7,15,47,79,2,-1,-1
15,7,47,79,2,-1,-1
8,10,28,31,2,-1,-1
10,8,28,31,2,-1,-1
8,12,29,69,2,-1,-1
12,8,29,69,2,-1,-1
8,13,20,35,2,-1,-1
13,8,20,35,2,-1,-1
8,14,18,39,2,-1,-1
14,8,18,39,2,-1,-1
8,19,31,46,2,-1,-1
19,8,31,46,2,-1,-1
8,21,28,3,2,-1,-1
21,8,28,3,2,-1,-1
9,16,14,40,2,-1,-1
16,9,14,40,2,-1,-1
10,14,12,57,2,-1,-1
14,10,12,57,2,-1,-1
10,15,22,55,2,-1,-1
15,10,22,55,2,-1,-1
10,21,7,49,2,-1,-1
21,10,7,49,2,-1,-1
11,17,10,36,2,-1,-1
17,11,10,36,2,-1,-1
13,14,30,50,2,-1,-1
14,13,30,50,2,-1,-1
13,16,13,63,2,-1,-1
16,13,13,63,2,-1,-1
13,18,21,34,2,-1,-1
18,13,21,34,2,-1,-1
13,21,45,40,2,-1,-1
21,13,45,40,2,-1,-1
14,15,29,27,2,-1,-1
15,14,29,27,2,-1,-1
14,20,21,36,2,-1,-1
20,14,21,36,2,-1,-1
16,18,30,71,2,-1,-1
18,16,30,71,2,-1,-1
16,19,19,19,2,-1,-1
19,16,19,19,2,-1,-1
17,19,32,59,2,-1,-1
19,17,32,59,2,-1,-1
18,19,30,32,2,-1,-1
19,18,30,32,2,-1,-1
