from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,21,67,2,-1,-1
2,0,21,67,2,-1,-1
0,6,21,28,2,-1,-1
6,0,21,28,2,-1,-1
0,7,14,75,2,-1,-1
7,0,14,75,2,-1,-1
0,11,20,29,2,-1,-1
11,0,20,29,2,-1,-1
0,13,29,50,2,-1,-1
13,0,29,50,2,-1,-1
0,15,23,37,2,-1,-1
15,0,23,37,2,-1,-1
0,19,37,77,2,-1,-1
19,0,37,77,2,-1,-1
1,9,24,59,2,-1,-1
9,1,24,59,2,-1,-1
1,10,35,38,2,-1,-1
10,1,35,38,2,-1,-1
1,13,39,65,2,-1,-1
13,1,39,65,2,-1,-1
2,7,13,39,2,-1,-1
7,2,13,39,2,-1,-1
2,11,3,76,2,-1,-1
11,2,3,76,2,-1,-1
2,16,30,43,2,-1,-1
16,2,30,43,2,-1,-1
3,4,39,58,2,-1,-1
4,3,39,58,2,-1,-1
3,5,15,51,2,-1,-1
5,3,15,51,2,-1,-1
3,7,26,55,2,-1,-1
7,3,26,55,2,-1,-1
3,9,18,70,2,-1,-1
9,3,18,70,2,-1,-1
3,10,5,41,2,-1,-1
10,3,5,41,2,-1,-1
3,11,21,35,2,-1,-1
11,3,21,35,2,-1,-1
3,14,25,31,2,-1,-1
14,3,25,31,2,-1,-1
3,21,17,27,2,-1,-1
21,3,17,27,2,-1,-1
4,7,47,82,2,-1,-1
7,4,47,82,2,-1,-1
4,8,10,39,2,-1,-1
8,4,10,39,2,-1,-1
4,12,42,31,2,-1,-1
12,4,42,31,2,-1,-1
4,17,28,81,2,-1,-1
17,4,28,81,2,-1,-1
4,18,15,51,2,-1,-1
18,4,15,51,2,-1,-1
5,13,25,59,2,-1,-1
13,5,25,59,2,-1,-1
5,14,34,45,2,-1,-1
14,5,34,45,2,-1,-1
5,20,15,0,2,-1,-1
20,5,15,0,2,-1,-1
6,8,41,34,2,-1,-1
8,6,41,34,2,-1,-1
7,10,26,58,2,-1,-1
10,7,26,58,2,-1,-1
7,12,23,53,2,-1,-1
12,7,23,53,2,-1,-1
7,13,19,27,2,-1,-1
13,7,19,27,2,-1,-1
8,13,24,39,2,-1,-1
13,8,24,39,2,-1,-1
8,16,32,65,2,-1,-1
16,8,32,65,2,-1,-1
8,19,18,63,2,-1,-1
19,8,18,63,2,-1,-1
9,13,22,17,2,-1,-1
13,9,22,17,2,-1,-1
9,14,43,66,2,-1,-1
14,9,43,66,2,-1,-1
10,12,40,58,2,-1,-1
12,10,40,58,2,-1,-1
10,13,7,74,2,-1,-1
13,10,7,74,2,-1,-1
10,14,28,73,2,-1,-1
14,10,28,73,2,-1,-1
10,15,24,39,2,-1,-1
15,10,24,39,2,-1,-1
10,18,44,28,2,-1,-1
18,10,44,28,2,-1,-1
11,15,20,43,2,-1,-1
15,11,20,43,2,-1,-1
14,15,6,64,2,-1,-1
15,14,6,64,2,-1,-1
14,21,21,41,2,-1,-1
21,14,21,41,2,-1,-1
15,19,47,62,2,-1,-1
19,15,47,62,2,-1,-1
15,21,23,53,2,-1,-1
21,15,23,53,2,-1,-1
16,20,18,50,2,-1,-1
20,16,18,50,2,-1,-1
