from,to,t0,c0,lanes,initial_SR,initial_FR
0,3,22,38,2,-1,-1
3,0,22,38,2,-1,-1
0,6,11,52,2,-1,-1
6,0,11,52,2,-1,-1
0,12,17,20,2,-1,-1
12,0,17,20,2,-1,-1
0,22,34,58,2,-1,-1
22,0,34,58,2,-1,-1
0,24,26,81,2,-1,-1
24,0,26,81,2,-1,-1
0,31,39,66,2,-1,-1
31,0,39,66,2,-1,-1
1,5,39,65,2,-1,-1
5,1,39,65,2,-1,-1
1,17,31,62,2,-1,-1
17,1,31,62,2,-1,-1
1,30,25,79,2,-1,-1
30,1,25,79,2,-1,-1
1,31,7,27,2,-1,-1
31,1,7,27,2,-1,-1
2,3,29,64,2,-1,-1
3,2,29,64,2,-1,-1
2,4,30,68,2,-1,-1
4,2,30,68,2,-1,-1
2,8,26,37,2,-1,-1
8,2,26,37,2,-1,-1
2,10,42,63,2,-1,-1
10,2,42,63,2,-1,-1
2,15,26,28,2,-1,-1
15,2,26,28,2,-1,-1
2,21,32,75,2,-1,-1
21,2,32,75,2,-1,-1
2,22,23,39,2,-1,-1
22,2,23,39,2,-1,-1
2,24,24,33,2,-1,-1
24,2,24,33,2,-1,-1
2,25,35,56,2,-1,-1
25,2,35,56,2,-1,-1
2,27,35,61,2,-1,-1
27,2,35,61,2,-1,-1
3,5,18,70,2,-1,-1
5,3,18,70,2,-1,-1
3,6,29,94,2,-1,-1
6,3,29,94,2,-1,-1
3,7,22,43,2,-1,-1
7,3,22,43,2,-1,-1
3,9,17,72,2,-1,-1
9,3,17,72,2,-1,-1
3,10,14,63,2,-1,-1
10,3,14,63,2,-1,-1
3,16,22,55,2,-1,-1
16,3,22,55,2,-1,-1
3,17,13,31,2,-1,-1
17,3,13,31,2,-1,-1
3,21,18,29,2,-1,-1
21,3,18,29,2,-1,-1
3,23,21,17,2,-1,-1
23,3,21,17,2,-1,-1
3,26,39,45,2,-1,-1
26,3,39,45,2,-1,-1
3,28,32,13,2,-1,-1
28,3,32,13,2,-1,-1
3,29,34,48,2,-1,-1
29,3,34,48,2,-1,-1
3,32,31,36,2,-1,-1
32,3,31,36,2,-1,-1
4,6,34,77,2,-1,-1
6,4,34,77,2,-1,-1
4,7,19,75,2,-1,-1
7,4,19,75,2,-1,-1
4,8,27,38,2,-1,-1
8,4,27,38,2,-1,-1
4,10,12,75,2,-1,-1
10,4,12,75,2,-1,-1
4,13,11,62,2,-1,-1
13,4,11,62,2,-1,-1
4,30,36,53,2,-1,-1
