from,to,t0,c0,lanes,initial_SR,initial_FR
0,12,6,15,2,-1,-1
12,0,6,15,2,-1,-1
0,29,23,17,2,-1,-1
29,0,23,17,2,-1,-1
1,2,26,47,2,-1,-1
2,1,26,47,2,-1,-1
1,7,18,66,2,-1,-1
7,1,18,66,2,-1,-1
2,15,22,44,2,-1,-1
15,2,22,44,2,-1,-1
2,27,28,44,2,-1,-1
27,2,28,44,2,-1,-1
3,11,16,44,2,-1,-1
11,3,16,44,2,-1,-1
3,29,19,45,2,-1,-1
29,3,19,45,2,-1,-1
4,9,21,27,2,-1,-1
9,4,21,27,2,-1,-1
4,19,20,44,2,-1,-1
19,4,20,44,2,-1,-1
5,9,4,44,2,-1,-1
9,5,4,44,2,-1,-1
5,10,1,54,2,-1,-1
10,5,1,54,2,-1,-1
5,17,14,44,2,-1,-1
17,5,14,44,2,-1,-1
5,23,7,35,2,-1,-1
23,5,7,35,2,-1,-1
5,24,18,43,2,-1,-1
24,5,18,43,2,-1,-1
6,9,35,51,2,-1,-1
9,6,35,51,2,-1,-1
7,12,12,62,2,-1,-1
12,7,12,62,2,-1,-1
7,29,10,65,2,-1,-1
29,7,10,65,2,-1,-1
8,12,15,84,2,-1,-1
12,8,15,84,2,-1,-1
8,28,28,51,2,-1,-1
28,8,28,51,2,-1,-1
9,24,17,46,2,-1,-1
24,9,17,46,2,-1,-1
10,17,15,51,2,-1,-1
17,10,15,51,2,-1,-1
10,18,11,43,2,-1,-1
18,10,11,43,2,-1,-1
10,23,8,54,2,-1,-1
23,10,8,54,2,-1,-1
11,20,17,65,2,-1,-1
20,11,17,65,2,-1,-1
11,21,17,55,2,-1,-1
21,11,17,55,2,-1,-1
12,18,15,34,2,-1,-1
18,12,15,34,2,-1,-1
12,29,18,21,2,-1,-1
29,12,18,21,2,-1,-1
13,14,20,28,2,-1,-1
14,13,20,28,2,-1,-1
15,27,23,76,2,-1,-1
27,15,23,76,2,-1,-1
15,29,17,25,2,-1,-1
29,15,17,25,2,-1,-1
16,32,8,23,2,-1,-1
32,16,8,23,2,-1,-1
17,18,26,38,2,-1,-1
18,17,26,38,2,-1,-1
17,24,7,47,2,-1,-1
24,17,7,47,2,-1,-1
18,19,11,97,2,-1,-1
19,18,11,97,2,-1,-1
18,23,20,40,2,-1,-1
23,18,20,40,2,-1,-1
19,23,8,36,2,-1,-1
23,19,8,36,2,-1,-1
19,26,14,57,2,-1,-1
26,19,14,57,2,-1,-1
20,21,10,73,2,-1,-1
21,20,10,73,2,-1,-1
21,22,18,58,2,-1,-1
22,21,18,58,2,-1,-1
23,24,14,57,2,-1,-1
24,23,14,57,2,-1,-1
23,30,27,39,2,-1,-1
30,23,27,39,2,-1,-1
24,26,16,46,2,-1,-1
26,24,16,46,2,-1,-1
