from,to,t0,c0,lanes,initial_SR,initial_FR
0,9,26,71,2,-1,-1
9,0,26,71,2,-1,-1
0,27,27,54,2,-1,-1
27,0,27,54,2,-1,-1
1,17,23,55,2,-1,-1
17,1,23,55,2,-1,-1
1,22,7,50,2,-1,-1
22,1,7,50,2,-1,-1
2,5,17,26,2,-1,-1
5,2,17,26,2,-1,-1
2,6,16,31,2,-1,-1
6,2,16,31,2,-1,-1
2,20,20,12,2,-1,-1
20,2,20,12,2,-1,-1
3,15,19,61,2,-1,-1
15,3,19,61,2,-1,-1
4,13,10,10,2,-1,-1
13,4,10,10,2,-1,-1
4,21,10,84,2,-1,-1
21,4,10,84,2,-1,-1
5,17,12,28,2,-1,-1
17,5,12,28,2,-1,-1
5,32,17,55,2,-1,-1
32,5,17,55,2,-1,-1
6,18,30,19,2,-1,-1
18,6,30,19,2,-1,-1
9,10,14,17,2,-1,-1
10,9,14,17,2,-1,-1
11,16,8,47,2,-1,-1
16,11,8,47,2,-1,-1
12,22,22,28,2,-1,-1
22,12,22,28,2,-1,-1
13,31,5,40,2,-1,-1
31,13,5,40,2,-1,-1
15,24,17,20,2,-1,-1
24,15,17,20,2,-1,-1
17,18,9,47,2,-1,-1
18,17,9,47,2,-1,-1
18,32,29,35,2,-1,-1
32,18,29,35,2,-1,-1
20,22,24,89,2,-1,-1
22,20,24,89,2,-1,-1
20,25,35,1,2,-1,-1
25,20,35,1,2,-1,-1
20,28,17,66,2,-1,-1
28,20,17,66,2,-1,-1
21,23,34,41,2,-1,-1
23,21,34,41,2,-1,-1
22,25,16,45,2,-1,-1
25,22,16,45,2,-1,-1
25,26,34,41,2,-1,-1
26,25,34,41,2,-1,-1
26,28,10,60,2,-1,-1
28,26,10,60,2,-1,-1
