from,to,t0,c0,lanes,initial_SR,initial_FR
0,10,12,39,2,-1,-1
10,0,12,39,2,-1,-1
0,13,7,64,2,-1,-1
13,0,7,64,2,-1,-1
0,18,30,67,2,-1,-1
18,0,30,67,2,-1,-1
1,2,18,57,2,-1,-1
2,1,18,57,2,-1,-1
1,9,13,42,2,-1,-1
9,1,13,42,2,-1,-1
1,13,10,31,2,-1,-1
13,1,10,31,2,-1,-1
1,19,18,53,2,-1,-1
19,1,18,53,2,-1,-1
2,13,28,49,2,-1,-1
13,2,28,49,2,-1,-1
4,13,11,46,2,-1,-1
13,4,11,46,2,-1,-1
4,19,19,54,2,-1,-1
19,4,19,54,2,-1,-1
5,15,5,28,2,-1,-1
15,5,5,28,2,-1,-1
6,8,32,36,2,-1,-1
8,6,32,36,2,-1,-1
8,11,4,63,2,-1,-1
11,8,4,63,2,-1,-1
11,13,9,27,2,-1,-1
13,11,9,27,2,-1,-1
11,21,32,58,2,-1,-1
21,11,32,58,2,-1,-1
12,17,13,47,2,-1,-1
17,12,13,47,2,-1,-1
13,14,25,38,2,-1,-1
14,13,25,38,2,-1,-1
