from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,23,44,2,-1,-1
2,0,23,44,2,-1,-1
0,3,32,27,2,-1,-1
3,0,32,27,2,-1,-1
0,5,15,37,2,-1,-1
5,0,15,37,2,-1,-1
0,10,28,66,2,-1,-1
10,0,28,66,2,-1,-1
1,3,30,46,2,-1,-1
3,1,30,46,2,-1,-1
1,7,19,25,2,-1,-1
7,1,19,25,2,-1,-1
2,3,21,34,2,-1,-1
3,2,21,34,2,-1,-1
2,9,27,64,2,-1,-1
9,2,27,64,2,-1,-1
2,10,46,56,2,-1,-1
10,2,46,56,2,-1,-1
3,5,35,45,2,-1,-1
5,3,35,45,2,-1,-1
3,7,20,46,2,-1,-1
7,3,20,46,2,-1,-1
3,8,23,58,2,-1,-1
8,3,23,58,2,-1,-1
4,10,18,40,2,-1,-1
10,4,18,40,2,-1,-1
6,8,2,61,2,-1,-1
8,6,2,61,2,-1,-1
