from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,16,31,2,-1,-1
1,0,16,31,2,-1,-1
0,2,6,66,2,-1,-1
2,0,6,66,2,-1,-1
0,3,32,20,2,-1,-1
3,0,32,20,2,-1,-1
0,5,42,38,2,-1,-1
5,0,42,38,2,-1,-1
0,8,23,34,2,-1,-1
8,0,23,34,2,-1,-1
0,9,4,58,2,-1,-1
9,0,4,58,2,-1,-1
0,10,23,31,2,-1,-1
10,0,23,31,2,-1,-1
0,11,27,43,2,-1,-1
11,0,27,43,2,-1,-1
0,12,43,41,2,-1,-1
12,0,43,41,2,-1,-1
0,13,56,62,2,-1,-1
13,0,56,62,2,-1,-1
0,14,22,64,2,-1,-1
14,0,22,64,2,-1,-1
0,15,8,85,2,-1,-1
15,0,8,85,2,-1,-1
0,19,43,18,2,-1,-1
19,0,43,18,2,-1,-1
0,25,15,21,2,-1,-1
25,0,15,21,2,-1,-1
0,26,22,55,2,-1,-1
26,0,22,55,2,-1,-1
0,31,10,62,2,-1,-1
31,0,10,62,2,-1,-1
0,32,17,59,2,-1,-1
32,0,17,59,2,-1,-1
1,2,20,72,2,-1,-1
2,1,20,72,2,-1,-1
1,8,20,22,2,-1,-1
8,1,20,22,2,-1,-1
1,9,17,39,2,-1,-1
9,1,17,39,2,-1,-1
1,11,11,73,2,-1,-1
11,1,11,73,2,-1,-1
1,15,17,76,2,-1,-1
15,1,17,76,2,-1,-1
1,17,43,62,2,-1,-1
17,1,43,62,2,-1,-1
1,20,45,60,2,-1,-1
20,1,45,60,2,-1,-1
1,21,18,102,2,-1,-1
21,1,18,102,2,-1,-1
1,22,45,62,2,-1,-1
22,1,45,62,2,-1,-1
1,25,22,75,2,-1,-1
25,1,22,75,2,-1,-1
1,27,41,22,2,-1,-1
27,1,41,22,2,-1,-1
1,28,39,56,2,-1,-1
28,1,39,56,2,-1,-1
1,29,47,36,2,-1,-1
29,1,47,36,2,-1,-1
1,30,24,7,2,-1,-1
30,1,24,7,2,-1,-1
1,32,33,39,2,-1,-1
32,1,33,39,2,-1,-1
2,8,29,50,2,-1,-1
8,2,29,50,2,-1,-1
2,9,3,50,2,-1,-1
9,2,3,50,2,-1,-1
2,10,24,42,2,-1,-1
10,2,24,42,2,-1,-1
2,14,25,41,2,-1,-1
14,2,25,41,2,-1,-1
2,17,30,68,2,-1,-1
17,2,30,68,2,-1,-1
2,21,34,27,2,-1,-1
21,2,34,27,2,-1,-1
2,23,22,52,2,-1,-1
23,2,22,52,2,-1,-1
2,24,42,71,2,-1,-1
24,2,42,71,2,-1,-1
2,25,20,50,2,-1,-1
25,2,20,50,2,-1,-1
2,26,25,42,2,-1,-1
26,2,25,42,2,-1,-1
2,27,62,65,2,-1,-1
27,2,62,65,2,-1,-1
2,30,24,74,2,-1,-1
30,2,24,74,2,-1,-1
3,4,18,36,2,-1,-1
4,3,18,36,2,-1,-1
3,5,48,63,2,-1,-1
5,3,48,63,2,-1,-1
