from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,8,41,2,-1,-1
2,0,8,41,2,-1,-1
0,3,33,80,2,-1,-1
3,0,33,80,2,-1,-1
0,11,28,54,2,-1,-1
11,0,28,54,2,-1,-1
0,13,14,38,2,-1,-1
13,0,14,38,2,-1,-1
0,14,1,61,2,-1,-1
14,0,1,61,2,-1,-1
0,18,14,77,2,-1,-1
18,0,14,77,2,-1,-1
0,20,46,42,2,-1,-1
20,0,46,42,2,-1,-1
1,2,54,46,2,-1,-1
2,1,54,46,2,-1,-1
1,3,39,24,2,-1,-1
3,1,39,24,2,-1,-1
1,7,35,83,2,-1,-1
7,1,35,83,2,-1,-1
1,8,16,38,2,-1,-1
8,1,16,38,2,-1,-1
1,10,41,38,2,-1,-1
10,1,41,38,2,-1,-1
1,12,48,35,2,-1,-1
12,1,48,35,2,-1,-1
1,15,15,103,2,-1,-1
15,1,15,103,2,-1,-1
1,16,51,46,2,-1,-1
16,1,51,46,2,-1,-1
1,17,6,41,2,-1,-1
17,1,6,41,2,-1,-1
1,18,68,37,2,-1,-1
18,1,68,37,2,-1,-1
1,19,50,65,2,-1,-1
19,1,50,65,2,-1,-1
1,20,54,25,2,-1,-1
20,1,54,25,2,-1,-1
1,21,26,53,2,-1,-1
21,1,26,53,2,-1,-1
2,5,60,58,2,-1,-1
5,2,60,58,2,-1,-1
2,8,53,37,2,-1,-1
8,2,53,37,2,-1,-1
2,9,20,78,2,-1,-1
9,2,20,78,2,-1,-1
2,10,31,54,2,-1,-1
10,2,31,54,2,-1,-1
2,13,6,42,2,-1,-1
13,2,6,42,2,-1,-1
2,14,9,14,2,-1,-1
14,2,9,14,2,-1,-1
2,16,3,45,2,-1,-1
16,2,3,45,2,-1,-1
2,17,54,94,2,-1,-1
17,2,54,94,2,-1,-1
2,18,21,60,2,-1,-1
18,2,21,60,2,-1,-1
2,19,35,63,2,-1,-1
19,2,35,63,2,-1,-1
2,21,47,55,2,-1,-1
21,2,47,55,2,-1,-1
3,4,23,80,2,-1,-1
4,3,23,80,2,-1,-1
3,5,40,56,2,-1,-1
5,3,40,56,2,-1,-1
3,6,43,5,2,-1,-1
6,3,43,5,2,-1,-1
3,16,34,72,2,-1,-1
16,3,34,72,2,-1,-1
3,17,43,47,2,-1,-1
17,3,43,47,2,-1,-1
3,18,38,53,2,-1,-1
18,3,38,53,2,-1,-1
3,19,11,28,2,-1,-1
19,3,11,28,2,-1,-1
3,21,52,57,2,-1,-1
21,3,52,57,2,-1,-1
4,7,39,18,2,-1,-1
7,4,39,18,2,-1,-1
4,9,31,57,2,-1,-1
9,4,31,57,2,-1,-1
4,10,25,40,2,-1,-1
10,4,25,40,2,-1,-1
4,12,50,70,2,-1,-1
12,4,50,70,2,-1,-1
4,16,41,32,2,-1,-1
16,4,41,32,2,-1,-1
4,18,55,45,2,-1,-1
18,4,55,45,2,-1,-1
5,7,43,39,2,-1,-1
7,5,43,39,2,-1,-1
5,8,22,23,2,-1,-1
8,5,22,23,2,-1,-1
5,11,41,23,2,-1,-1
11,5,41,23,2,-1,-1
5,15,17,81,2,-1,-1
15,5,17,81,2,-1,-1
5,21,34,48,2,-1,-1
21,5,34,48,2,-1,-1
6,15,11,53,2,-1,-1
15,6,11,53,2,-1,-1
6,17,5,61,2,-1,-1
17,6,5,61,2,-1,-1
6,20,54,80,2,-1,-1
20,6,54,80,2,-1,-1
7,9,43,41,2,-1,-1
9,7,43,41,2,-1,-1
7,11,48,61,2,-1,-1
11,7,48,61,2,-1,-1
7,12,12,28,2,-1,-1
12,7,12,28,2,-1,-1
7,13,31,46,2,-1,-1
13,7,31,46,2,-1,-1
7,15,39,43,2,-1,-1
15,7,39,43,2,-1,-1
7,16,37,88,2,-1,-1
16,7,37,88,2,-1,-1
7,21,12,22,2,-1,-1
21,7,12,22,2,-1,-1
8,11,48,40,2,-1,-1
11,8,48,40,2,-1,-1
8,17,10,46,2,-1,-1
17,8,10,46,2,-1,-1
8,20,42,52,2,-1,-1
20,8,42,52,2,-1,-1
8,21,12,33,2,-1,-1
21,8,12,33,2,-1,-1
9,10,11,47,2,-1,-1
10,9,11,47,2,-1,-1
9,11,13,29,2,-1,-1
11,9,13,29,2,-1,-1
9,12,48,94,2,-1,-1
12,9,48,94,2,-1,-1
9,13,21,58,2,-1,-1
13,9,21,58,2,-1,-1
9,14,16,40,2,-1,-1
14,9,16,40,2,-1,-1
9,15,60,106,2,-1,-1
15,9,60,106,2,-1,-1
9,16,16,88,2,-1,-1
16,9,16,88,2,-1,-1
9,18,24,65,2,-1,-1
18,9,24,65,2,-1,-1
10,14,26,55,2,-1,-1
14,10,26,55,2,-1,-1
10,15,57,64,2,-1,-1
15,10,57,64,2,-1,-1
10,19,9,56,2,-1,-1
19,10,9,56,2,-1,-1
11,14,29,60,2,-1,-1
14,11,29,60,2,-1,-1
11,16,29,6,2,-1,-1
16,11,29,6,2,-1,-1
11,17,42,44,2,-1,-1
17,11,42,44,2,-1,-1
12,17,43,72,2,-1,-1
17,12,43,72,2,-1,-1
12,18,59,16,2,-1,-1
18,12,59,16,2,-1,-1
12,19,63,96,2,-1,-1
19,12,63,96,2,-1,-1
12,20,5,39,2,-1,-1
20,12,5,39,2,-1,-1
12,21,24,30,2,-1,-1
21,12,24,30,2,-1,-1
13,14,15,69,2,-1,-1
14,13,15,69,2,-1,-1
13,16,6,22,2,-1,-1
16,13,6,22,2,-1,-1
13,18,28,46,2,-1,-1
18,13,28,46,2,-1,-1
13,21,40,29,2,-1,-1
21,13,40,29,2,-1,-1
14,16,9,69,2,-1,-1
16,14,9,69,2,-1,-1
14,17,58,72,2,-1,-1
17,14,58,72,2,-1,-1
14,20,47,25,2,-1,-1
20,14,47,25,2,-1,-1
15,17,13,75,2,-1,-1
17,15,13,75,2,-1,-1
15,18,83,7,2,-1,-1
18,15,83,7,2,-1,-1
16,18,22,16,2,-1,-1
18,16,22,16,2,-1,-1
16,19,32,39,2,-1,-1
19,16,32,39,2,-1,-1
16,21,45,46,2,-1,-1
21,16,45,46,2,-1,-1
17,20,49,56,2,-1,-1
20,17,49,56,2,-1,-1
17,21,21,42,2,-1,-1
21,17,21,42,2,-1,-1
