from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,32,0,2,-1,-1
2,0,32,0,2,-1,-1
0,5,22,53,2,-1,-1
5,0,22,53,2,-1,-1
0,13,31,54,2,-1,-1
13,0,31,54,2,-1,-1
0,15,18,30,2,-1,-1
15,0,18,30,2,-1,-1
0,20,20,51,2,-1,-1
20,0,20,51,2,-1,-1
1,3,29,47,2,-1,-1
3,1,29,47,2,-1,-1
1,4,16,55,2,-1,-1
4,1,16,55,2,-1,-1
1,6,44,30,2,-1,-1
6,1,44,30,2,-1,-1
1,11,16,102,2,-1,-1
11,1,16,102,2,-1,-1
1,18,33,39,2,-1,-1
18,1,33,39,2,-1,-1
1,19,12,33,2,-1,-1
19,1,12,33,2,-1,-1
2,3,33,42,2,-1,-1
3,2,33,42,2,-1,-1
2,4,27,57,2,-1,-1
4,2,27,57,2,-1,-1
2,5,32,32,2,-1,-1
5,2,32,32,2,-1,-1
2,6,32,60,2,-1,-1
6,2,32,60,2,-1,-1
2,10,13,59,2,-1,-1
10,2,13,59,2,-1,-1
2,12,25,26,2,-1,-1
12,2,25,26,2,-1,-1
2,14,33,59,2,-1,-1
14,2,33,59,2,-1,-1
2,15,34,39,2,-1,-1
15,2,34,39,2,-1,-1
2,17,27,87,2,-1,-1
17,2,27,87,2,-1,-1
2,19,28,50,2,-1,-1
19,2,28,50,2,-1,-1
2,20,45,45,2,-1,-1
20,2,45,45,2,-1,-1
2,21,32,39,2,-1,-1
21,2,32,39,2,-1,-1
3,4,44,31,2,-1,-1
4,3,44,31,2,-1,-1
3,7,33,21,2,-1,-1
7,3,33,21,2,-1,-1
3,10,46,57,2,-1,-1
10,3,46,57,2,-1,-1
3,11,13,38,2,-1,-1
11,3,13,38,2,-1,-1
3,15,33,56,2,-1,-1
15,3,33,56,2,-1,-1
3,18,15,50,2,-1,-1
18,3,15,50,2,-1,-1
4,7,11,31,2,-1,-1
7,4,11,31,2,-1,-1
4,11,31,27,2,-1,-1
11,4,31,27,2,-1,-1
4,16,5,55,2,-1,-1
16,4,5,55,2,-1,-1
5,8,23,58,2,-1,-1
8,5,23,58,2,-1,-1
5,9,47,65,2,-1,-1
9,5,47,65,2,-1,-1
5,13,19,25,2,-1,-1
13,5,19,25,2,-1,-1
5,18,43,84,2,-1,-1
18,5,43,84,2,-1,-1
5,20,17,70,2,-1,-1
20,5,17,70,2,-1,-1
8,10,36,66,2,-1,-1
10,8,36,66,2,-1,-1
8,15,18,38,2,-1,-1
15,8,18,38,2,-1,-1
8,17,23,60,2,-1,-1
17,8,23,60,2,-1,-1
8,20,20,22,2,-1,-1
20,8,20,22,2,-1,-1
8,21,9,39,2,-1,-1
21,8,9,39,2,-1,-1
9,10,16,49,2,-1,-1
10,9,16,49,2,-1,-1
9,12,22,56,2,-1,-1
12,9,22,56,2,-1,-1
9,17,9,46,2,-1,-1
17,9,9,46,2,-1,-1
9,21,23,44,2,-1,-1
21,9,23,44,2,-1,-1
10,16,25,73,2,-1,-1
16,10,25,73,2,-1,-1
10,17,21,54,2,-1,-1
17,10,21,54,2,-1,-1
11,13,11,6,2,-1,-1
13,11,11,6,2,-1,-1
11,19,21,62,2,-1,-1
19,11,21,62,2,-1,-1
12,14,27,73,2,-1,-1
14,12,27,73,2,-1,-1
12,15,23,47,2,-1,-1
15,12,23,47,2,-1,-1
12,17,14,18,2,-1,-1
17,12,14,18,2,-1,-1
12,20,28,64,2,-1,-1
20,12,28,64,2,-1,-1
12,21,7,57,2,-1,-1
21,12,7,57,2,-1,-1
13,18,30,49,2,-1,-1
18,13,30,49,2,-1,-1
14,16,45,29,2,-1,-1
16,14,45,29,2,-1,-1
14,17,12,65,2,-1,-1
17,14,12,65,2,-1,-1
15,20,12,31,2,-1,-1
20,15,12,31,2,-1,-1
