x,y,SR_demand,exits,injured
0.43528761811811156,0.5864836039471137,116,0,1
0.05736646201911155,0.4752521693717111,120,0,1
0.06328304557588227,0.9260653322933317,98,0,1
0.23869013685772877,0.8684773167477319,100,0,1
0.5237726179688061,0.948819265840954,96,0,1
0.7480694662280257,0.7825130895098438,111,0,1
0.6728687510850991,0.6685237412948318,109,0,1
0.2633730334151271,0.987921147913366,87,0,1
0.9159500347453511,0.39931119911723945,102,0,1
0.7665251969562762,0.23394393879512354,103,0,1
0.9677920925843028,0.2812045338351491,98,0,1
0.9136870378283554,0.027619031697410867,82,0,1
0.42052242950921526,0.08198725450093491,102,0,1
0.9906509095435808,0.6097387151891533,108,0,1
0.5723700129188126,0.3992681066796373,112,0,1
0.4746138433310716,0.5599845589273172,102,0,1
0.41393473841734096,0.4314259028260502,101,0,1
0.646980504620581,0.9417224717821052,108,0,1
0.26158873360654955,0.33517648025676305,97,0,1
0.19085629578745145,0.5424086373216404,95,0,1
0.24517304229720172,0.9169352489772252,96,0,1
0.09709428507044371,0.8918431055215591,112,0,1
0.9378773109489069,0.6954567495303214,121,0,1
0.5380663517247336,0.9338327308711926,100,0,1
0.9412362448363133,0.06084371294661994,102,0,1
0.3191618915419986,0.6408076720918849,102,0,1
0.35494415849676386,0.27491833874515714,98,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
