from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,8,32,2,-1,-1
4,0,8,32,2,-1,-1
0,6,20,89,2,-1,-1
6,0,20,89,2,-1,-1
0,7,39,22,2,-1,-1
7,0,39,22,2,-1,-1
0,8,18,67,2,-1,-1
8,0,18,67,2,-1,-1
0,9,32,79,2,-1,-1
9,0,32,79,2,-1,-1
0,13,13,85,2,-1,-1
13,0,13,85,2,-1,-1
0,14,20,49,2,-1,-1
14,0,20,49,2,-1,-1
1,6,4,27,2,-1,-1
6,1,4,27,2,-1,-1
1,9,14,52,2,-1,-1
9,1,14,52,2,-1,-1
1,12,23,57,2,-1,-1
12,1,23,57,2,-1,-1
1,13,21,62,2,-1,-1
13,1,21,62,2,-1,-1
1,16,14,62,2,-1,-1
16,1,14,62,2,-1,-1
2,4,12,13,2,-1,-1
4,2,12,13,2,-1,-1
2,5,34,68,2,-1,-1
5,2,34,68,2,-1,-1
2,6,5,24,2,-1,-1
6,2,5,24,2,-1,-1
2,7,34,34,2,-1,-1
7,2,34,34,2,-1,-1
2,11,12,45,2,-1,-1
11,2,12,45,2,-1,-1
2,14,24,46,2,-1,-1
14,2,24,46,2,-1,-1
2,17,14,60,2,-1,-1
17,2,14,60,2,-1,-1
3,5,45,41,2,-1,-1
5,3,45,41,2,-1,-1
3,8,23,38,2,-1,-1
8,3,23,38,2,-1,-1
3,9,13,44,2,-1,-1
9,3,13,44,2,-1,-1
3,10,23,20,2,-1,-1
10,3,23,20,2,-1,-1
3,19,10,42,2,-1,-1
19,3,10,42,2,-1,-1
4,7,40,66,2,-1,-1
7,4,40,66,2,-1,-1
4,14,16,86,2,-1,-1
14,4,16,86,2,-1,-1
4,15,34,52,2,-1,-1
15,4,34,52,2,-1,-1
5,10,26,51,2,-1,-1
10,5,26,51,2,-1,-1
5,13,32,20,2,-1,-1
13,5,32,20,2,-1,-1
5,14,39,22,2,-1,-1
14,5,39,22,2,-1,-1
6,8,21,51,2,-1,-1
8,6,21,51,2,-1,-1
6,10,35,51,2,-1,-1
10,6,35,51,2,-1,-1
6,13,17,55,2,-1,-1
13,6,17,55,2,-1,-1
6,16,11,92,2,-1,-1
16,6,11,92,2,-1,-1
6,21,27,52,2,-1,-1
21,6,27,52,2,-1,-1
7,8,22,82,2,-1,-1
8,7,22,82,2,-1,-1
7,15,12,99,2,-1,-1
15,7,12,99,2,-1,-1
8,9,20,43,2,-1,-1
9,8,20,43,2,-1,-1
8,13,28,58,2,-1,-1
13,8,28,58,2,-1,-1
8,16,32,39,2,-1,-1
16,8,32,39,2,-1,-1
9,10,28,52,2,-1,-1
10,9,28,52,2,-1,-1
11,14,14,15,2,-1,-1
14,11,14,15,2,-1,-1
11,20,30,49,2,-1,-1
20,11,30,49,2,-1,-1
11,21,17,56,2,-1,-1
21,11,17,56,2,-1,-1
12,14,23,36,2,-1,-1
14,12,23,36,2,-1,-1
12,16,9,69,2,-1,-1
16,12,9,69,2,-1,-1
12,18,37,11,2,-1,-1
18,12,37,11,2,-1,-1
13,14,7,42,2,-1,-1
14,13,7,42,2,-1,-1
13,21,11,52,2,-1,-1
21,13,11,52,2,-1,-1
14,16,21,5,2,-1,-1
16,14,21,5,2,-1,-1
14,17,22,65,2,-1,-1
17,14,22,65,2,-1,-1
14,21,14,62,2,-1,-1
21,14,14,62,2,-1,-1
16,17,27,44,2,-1,-1
17,16,27,44,2,-1,-1
16,21,33,65,2,-1,-1
21,16,33,65,2,-1,-1
17,20,40,53,2,-1,-1
20,17,40,53,2,-1,-1
