from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,37,31,2,-1,-1
2,0,37,31,2,-1,-1
0,4,16,76,2,-1,-1
4,0,16,76,2,-1,-1
0,5,31,46,2,-1,-1
5,0,31,46,2,-1,-1
0,12,19,48,2,-1,-1
12,0,19,48,2,-1,-1
0,14,21,62,2,-1,-1
14,0,21,62,2,-1,-1
0,17,36,62,2,-1,-1
17,0,36,62,2,-1,-1
0,19,10,75,2,-1,-1
19,0,10,75,2,-1,-1
1,4,40,55,2,-1,-1
4,1,40,55,2,-1,-1
1,5,44,39,2,-1,-1
5,1,44,39,2,-1,-1
1,8,8,56,2,-1,-1
8,1,8,56,2,-1,-1
1,9,24,42,2,-1,-1
9,1,24,42,2,-1,-1
2,4,25,72,2,-1,-1
4,2,25,72,2,-1,-1
2,5,13,87,2,-1,-1
5,2,13,87,2,-1,-1
2,8,33,58,2,-1,-1
8,2,33,58,2,-1,-1
2,14,17,71,2,-1,-1
14,2,17,71,2,-1,-1
2,16,35,65,2,-1,-1
16,2,35,65,2,-1,-1
2,21,22,68,2,-1,-1
21,2,22,68,2,-1,-1
3,6,42,51,2,-1,-1
6,3,42,51,2,-1,-1
3,8,46,38,2,-1,-1
8,3,46,38,2,-1,-1
3,17,14,58,2,-1,-1
17,3,14,58,2,-1,-1
4,6,16,39,2,-1,-1
6,4,16,39,2,-1,-1
4,9,28,81,2,-1,-1
9,4,28,81,2,-1,-1
4,10,17,30,2,-1,-1
10,4,17,30,2,-1,-1
4,14,16,26,2,-1,-1
14,4,16,26,2,-1,-1
4,21,41,16,2,-1,-1
21,4,41,16,2,-1,-1
5,9,46,55,2,-1,-1
9,5,46,55,2,-1,-1
5,12,22,43,2,-1,-1
12,5,22,43,2,-1,-1
5,14,10,34,2,-1,-1
14,5,10,34,2,-1,-1
5,18,33,28,2,-1,-1
18,5,33,28,2,-1,-1
5,20,28,63,2,-1,-1
20,5,28,63,2,-1,-1
5,21,35,61,2,-1,-1
21,5,35,61,2,-1,-1
6,11,23,79,2,-1,-1
11,6,23,79,2,-1,-1
6,13,28,91,2,-1,-1
13,6,28,91,2,-1,-1
6,14,0,26,2,-1,-1
14,6,0,26,2,-1,-1
7,10,20,50,2,-1,-1
10,7,20,50,2,-1,-1
8,11,38,16,2,-1,-1
11,8,38,16,2,-1,-1
8,15,3,59,2,-1,-1
15,8,3,59,2,-1,-1
8,17,33,32,2,-1,-1
17,8,33,32,2,-1,-1
8,21,22,58,2,-1,-1
21,8,22,58,2,-1,-1
9,14,40,2,2,-1,-1
14,9,40,2,2,-1,-1
9,16,5,37,2,-1,-1
16,9,5,37,2,-1,-1
10,12,23,36,2,-1,-1
12,10,23,36,2,-1,-1
10,15,38,11,2,-1,-1
15,10,38,11,2,-1,-1
10,16,37,48,2,-1,-1
16,10,37,48,2,-1,-1
10,17,42,97,2,-1,-1
17,10,42,97,2,-1,-1
10,19,33,66,2,-1,-1
19,10,33,66,2,-1,-1
10,20,33,13,2,-1,-1
20,10,33,13,2,-1,-1
11,12,37,34,2,-1,-1
12,11,37,34,2,-1,-1
11,14,23,85,2,-1,-1
14,11,23,85,2,-1,-1
12,19,29,52,2,-1,-1
19,12,29,52,2,-1,-1
13,14,28,99,2,-1,-1
14,13,28,99,2,-1,-1
13,15,16,54,2,-1,-1
15,13,16,54,2,-1,-1
17,19,30,49,2,-1,-1
19,17,30,49,2,-1,-1
20,21,30,30,2,-1,-1
21,20,30,30,2,-1,-1
