from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,30,27,2,-1,-1
1,0,30,27,2,-1,-1
0,6,10,45,2,-1,-1
6,0,10,45,2,-1,-1
0,16,20,53,2,-1,-1
16,0,20,53,2,-1,-1
0,25,24,36,2,-1,-1
25,0,24,36,2,-1,-1
3,14,19,67,2,-1,-1
14,3,19,67,2,-1,-1
3,16,19,40,2,-1,-1
16,3,19,40,2,-1,-1
3,20,1,77,2,-1,-1
20,3,1,77,2,-1,-1
4,22,15,41,2,-1,-1
22,4,15,41,2,-1,-1
5,7,15,41,2,-1,-1
7,5,15,41,2,-1,-1
5,28,14,49,2,-1,-1
28,5,14,49,2,-1,-1
6,8,14,59,2,-1,-1
8,6,14,59,2,-1,-1
6,16,10,41,2,-1,-1
16,6,10,41,2,-1,-1
6,31,20,71,2,-1,-1
31,6,20,71,2,-1,-1
7,15,23,20,2,-1,-1
15,7,23,20,2,-1,-1
7,18,18,64,2,-1,-1
18,7,18,64,2,-1,-1
7,25,23,29,2,-1,-1
25,7,23,29,2,-1,-1
10,11,10,47,2,-1,-1
11,10,10,47,2,-1,-1
11,12,4,42,2,-1,-1
12,11,4,42,2,-1,-1
11,18,12,41,2,-1,-1
18,11,12,41,2,-1,-1
13,19,9,89,2,-1,-1
19,13,9,89,2,-1,-1
13,25,21,47,2,-1,-1
25,13,21,47,2,-1,-1
14,29,11,48,2,-1,-1
29,14,11,48,2,-1,-1
21,25,19,86,2,-1,-1
25,21,19,86,2,-1,-1
22,28,15,25,2,-1,-1
28,22,15,25,2,-1,-1
23,26,21,41,2,-1,-1
26,23,21,41,2,-1,-1
23,29,35,33,2,-1,-1
29,23,35,33,2,-1,-1
23,32,24,3,2,-1,-1
32,23,24,3,2,-1,-1
24,28,18,34,2,-1,-1
28,24,18,34,2,-1,-1
25,26,27,52,2,-1,-1
26,25,27,52,2,-1,-1
