from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,14,48,2,-1,-1
6,0,14,48,2,-1,-1
1,4,23,47,2,-1,-1
4,1,23,47,2,-1,-1
1,12,20,41,2,-1,-1
12,1,20,41,2,-1,-1
1,13,8,80,2,-1,-1
13,1,8,80,2,-1,-1
1,14,14,1,2,-1,-1
14,1,14,1,2,-1,-1
2,8,11,31,2,-1,-1
8,2,11,31,2,-1,-1
3,17,8,78,2,-1,-1
17,3,8,78,2,-1,-1
4,13,14,42,2,-1,-1
13,4,14,42,2,-1,-1
6,12,16,50,2,-1,-1
12,6,16,50,2,-1,-1
8,11,2,45,2,-1,-1
11,8,2,45,2,-1,-1
8,12,21,29,2,-1,-1
12,8,21,29,2,-1,-1
9,15,3,43,2,-1,-1
15,9,3,43,2,-1,-1
13,14,15,95,2,-1,-1
14,13,15,95,2,-1,-1
