x,y,SR_demand,exits,injured
0.7158288763087322,0.6847582489920483,108,0,1
0.37932704712609433,0.702642122378311,104,0,1
0.9523022877052539,0.5835098064320021,89,0,1
0.2380731941977312,0.8330316903566894,86,0,1
0.41617315250191245,0.1999731131244743,86,0,1
0.6967492748758014,0.36678501689875387,99,0,1
0.9977349461668517,0.16501245001169074,106,0,1
0.5627533807893308,0.32840660937707955,89,0,1
0.8226847217312713,0.7894080807744152,87,0,1
0.3937933289386243,0.8860678185754988,109,0,1
0.9269624641218811,0.9733186330481381,84,0,1
0.4902783010582148,0.4960303047503545,102,0,1
0.670430276016363,0.2886172990979664,78,0,1
0.995934400510584,0.09994255766066318,103,0,1
0.3016304359783144,0.047878841688733687,92,0,1
0.7907589471962154,0.5237112807459959,109,0,1
0.19599258808688247,0.9928100702124951,108,0,1
0.7780382190912638,0.4703313820843529,102,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
