from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,7,29,2,-1,-1
6,0,7,29,2,-1,-1
0,14,25,48,2,-1,-1
14,0,25,48,2,-1,-1
0,20,14,50,2,-1,-1
20,0,14,50,2,-1,-1
0,22,28,30,2,-1,-1
22,0,28,30,2,-1,-1
2,26,8,26,2,-1,-1
26,2,8,26,2,-1,-1
4,7,30,45,2,-1,-1
7,4,30,45,2,-1,-1
5,9,7,42,2,-1,-1
9,5,7,42,2,-1,-1
5,15,5,27,2,-1,-1
15,5,5,27,2,-1,-1
5,19,20,55,2,-1,-1
19,5,20,55,2,-1,-1
5,20,10,57,2,-1,-1
20,5,10,57,2,-1,-1
5,25,32,41,2,-1,-1
25,5,32,41,2,-1,-1
6,8,3,85,2,-1,-1
8,6,3,85,2,-1,-1
6,14,18,33,2,-1,-1
14,6,18,33,2,-1,-1
6,16,16,70,2,-1,-1
16,6,16,70,2,-1,-1
6,18,20,35,2,-1,-1
18,6,20,35,2,-1,-1
8,20,9,73,2,-1,-1
20,8,9,73,2,-1,-1
8,21,18,61,2,-1,-1
21,8,18,61,2,-1,-1
8,31,11,37,2,-1,-1
31,8,11,37,2,-1,-1
9,14,7,41,2,-1,-1
14,9,7,41,2,-1,-1
9,30,25,31,2,-1,-1
30,9,25,31,2,-1,-1
11,25,8,69,2,-1,-1
25,11,8,69,2,-1,-1
13,27,23,74,2,-1,-1
27,13,23,74,2,-1,-1
14,19,31,59,2,-1,-1
19,14,31,59,2,-1,-1
17,19,33,53,2,-1,-1
19,17,33,53,2,-1,-1
18,32,2,63,2,-1,-1
32,18,2,63,2,-1,-1
19,20,30,6,2,-1,-1
20,19,30,6,2,-1,-1
21,24,6,28,2,-1,-1
24,21,6,28,2,-1,-1
21,32,7,59,2,-1,-1
32,21,7,59,2,-1,-1
24,31,27,75,2,-1,-1
31,24,27,75,2,-1,-1
26,27,20,54,2,-1,-1
27,26,20,54,2,-1,-1
