x,y,SR_demand,exits,injured
0.7465197269919092,0.553126016075966,109,0,1
0.1551855782450069,0.25956183923139764,115,0,1
0.6413017844713225,0.33398920512542574,101,0,1
0.809604558105406,0.8604026653998389,96,0,1
0.11045573705742595,0.5404830322523745,86,0,1
0.38608677215033915,0.7857178475758744,111,0,1
0.0950033958626606,0.21565162146742467,94,0,1
0.1530364386713804,0.9553982679817314,93,0,1
0.5334994064055111,0.731995537906682,116,0,1
0.5375960062521269,0.45824085405609816,106,0,1
0.773958814698905,0.3268895403406811,81,0,1
0.263971370326772,0.8935973893476201,98,0,1
0.6486424653618728,0.7094525970566183,103,0,1
0.1145737511278836,0.45234229394302916,100,0,1
0.5147330594736473,0.9538002515027192,133,0,1
0.2648496903903804,0.8487361497852082,116,0,1
0.9899744301851136,0.5882268289727773,87,0,1
0.7747561212404326,0.24380118012377283,103,0,1
0.6293628809097171,0.5915382743700968,83,0,1
0.19604530551647048,0.5420177492296983,106,0,1
0.24290915691000492,0.7671378601051311,93,0,1
0.09387892119799246,0.7913687126824831,99,0,1
0.22581706778354782,0.13871439108857453,111,0,1
0.10429786306272792,0.26321986934601926,94,0,1
0.19494951449478992,0.2994637476633728,88,0,1
0.6856117708789361,0.707635906664458,107,0,1
0.8814078154099886,0.2236671311943611,114,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
