from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,26,77,2,-1,-1
2,0,26,77,2,-1,-1
0,3,47,70,2,-1,-1
3,0,47,70,2,-1,-1
0,5,40,61,2,-1,-1
5,0,40,61,2,-1,-1
0,6,27,37,2,-1,-1
6,0,27,37,2,-1,-1
0,8,15,35,2,-1,-1
8,0,15,35,2,-1,-1
0,9,40,63,2,-1,-1
9,0,40,63,2,-1,-1
0,10,56,82,2,-1,-1
10,0,56,82,2,-1,-1
0,11,30,35,2,-1,-1
11,0,30,35,2,-1,-1
0,16,31,38,2,-1,-1
16,0,31,38,2,-1,-1
0,19,52,54,2,-1,-1
19,0,52,54,2,-1,-1
0,22,40,58,2,-1,-1
22,0,40,58,2,-1,-1
0,24,12,88,2,-1,-1
24,0,12,88,2,-1,-1
0,27,70,23,2,-1,-1
27,0,70,23,2,-1,-1
0,31,34,47,2,-1,-1
31,0,34,47,2,-1,-1
0,32,17,8,2,-1,-1
32,0,17,8,2,-1,-1
1,3,19,51,2,-1,-1
3,1,19,51,2,-1,-1
1,4,6,58,2,-1,-1
4,1,6,58,2,-1,-1
1,7,11,39,2,-1,-1
7,1,11,39,2,-1,-1
1,8,18,60,2,-1,-1
8,1,18,60,2,-1,-1
1,9,10,27,2,-1,-1
9,1,10,27,2,-1,-1
1,10,31,71,2,-1,-1
10,1,31,71,2,-1,-1
1,14,35,25,2,-1,-1
14,1,35,25,2,-1,-1
1,16,2,47,2,-1,-1
16,1,2,47,2,-1,-1
1,17,29,50,2,-1,-1
17,1,29,50,2,-1,-1
1,18,27,47,2,-1,-1
18,1,27,47,2,-1,-1
1,19,26,29,2,-1,-1
19,1,26,29,2,-1,-1
1,20,14,104,2,-1,-1
20,1,14,104,2,-1,-1
1,21,37,67,2,-1,-1
21,1,37,67,2,-1,-1
1,22,22,43,2,-1,-1
22,1,22,43,2,-1,-1
1,26,10,54,2,-1,-1
26,1,10,54,2,-1,-1
1,31,43,38,2,-1,-1
31,1,43,38,2,-1,-1
1,32,39,17,2,-1,-1
32,1,39,17,2,-1,-1
2,4,9,23,2,-1,-1
4,2,9,23,2,-1,-1
2,6,35,83,2,-1,-1
6,2,35,83,2,-1,-1
2,7,14,46,2,-1,-1
7,2,14,46,2,-1,-1
2,8,15,33,2,-1,-1
8,2,15,33,2,-1,-1
2,10,33,41,2,-1,-1
10,2,33,41,2,-1,-1
2,14,34,55,2,-1,-1
14,2,34,55,2,-1,-1
2,15,30,51,2,-1,-1
15,2,30,51,2,-1,-1
2,16,5,51,2,-1,-1
16,2,5,51,2,-1,-1
2,17,29,59,2,-1,-1
17,2,29,59,2,-1,-1
2,18,29,62,2,-1,-1
18,2,29,62,2,-1,-1
2,21,40,34,2,-1,-1
21,2,40,34,2,-1,-1
2,25,33,38,2,-1,-1
25,2,33,38,2,-1,-1
2,26,9,63,2,-1,-1
26,2,9,63,2,-1,-1
2,27,46,53,2,-1,-1
27,2,46,53,2,-1,-1
2,30,54,37,2,-1,-1
30,2,54,37,2,-1,-1
2,32,36,52,2,-1,-1
32,2,36,52,2,-1,-1
3,4,12,51,2,-1,-1
4,3,12,51,2,-1,-1
3,7,7,36,2,-1,-1
7,3,7,36,2,-1,-1
3,9,10,79,2,-1,-1
9,3,10,79,2,-1,-1
3,10,30,14,2,-1,-1
10,3,30,14,2,-1,-1
3,11,49,21,2,-1,-1
11,3,49,21,2,-1,-1
3,15,51,37,2,-1,-1
15,3,51,37,2,-1,-1
3,16,18,27,2,-1,-1
16,3,18,27,2,-1,-1
3,17,42,59,2,-1,-1
17,3,42,59,2,-1,-1
3,18,23,68,2,-1,-1
18,3,23,68,2,-1,-1
3,21,29,74,2,-1,-1
21,3,29,74,2,-1,-1
3,23,7,50,2,-1,-1
23,3,7,50,2,-1,-1
3,26,20,80,2,-1,-1
26,3,20,80,2,-1,-1
3,29,3,38,2,-1,-1
29,3,3,38,2,-1,-1
4,5,30,47,2,-1,-1
5,4,30,47,2,-1,-1
4,7,5,71,2,-1,-1
7,4,5,71,2,-1,-1
4,8,24,75,2,-1,-1
8,4,24,75,2,-1,-1
4,9,4,41,2,-1,-1
9,4,4,41,2,-1,-1
4,10,28,55,2,-1,-1
10,4,28,55,2,-1,-1
4,12,28,60,2,-1,-1
12,4,28,60,2,-1,-1
4,13,36,70,2,-1,-1
13,4,36,70,2,-1,-1
4,15,40,1,2,-1,-1
15,4,40,1,2,-1,-1
4,18,22,20,2,-1,-1
18,4,22,20,2,-1,-1
4,19,23,81,2,-1,-1
19,4,23,81,2,-1,-1
4,21,32,58,2,-1,-1
21,4,32,58,2,-1,-1
4,22,21,46,2,-1,-1
22,4,21,46,2,-1,-1
4,23,8,53,2,-1,-1
23,4,8,53,2,-1,-1
4,24,44,7,2,-1,-1
24,4,44,7,2,-1,-1
4,27,39,32,2,-1,-1
27,4,39,32,2,-1,-1
4,28,22,79,2,-1,-1
28,4,22,79,2,-1,-1
4,29,14,46,2,-1,-1
29,4,14,46,2,-1,-1
5,6,25,27,2,-1,-1
6,5,25,27,2,-1,-1
5,9,29,33,2,-1,-1
9,5,29,33,2,-1,-1
5,11,16,62,2,-1,-1
11,5,16,62,2,-1,-1
5,12,6,61,2,-1,-1
12,5,6,61,2,-1,-1
5,13,23,65,2,-1,-1
13,5,23,65,2,-1,-1
5,14,13,74,2,-1,-1
14,5,13,74,2,-1,-1
5,17,2,22,2,-1,-1
17,5,2,22,2,-1,-1
