from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,3,71,2,-1,-1
1,0,3,71,2,-1,-1
0,18,30,51,2,-1,-1
18,0,30,51,2,-1,-1
0,19,3,76,2,-1,-1
19,0,3,76,2,-1,-1
2,12,13,59,2,-1,-1
12,2,13,59,2,-1,-1
3,11,15,52,2,-1,-1
11,3,15,52,2,-1,-1
3,16,9,50,2,-1,-1
16,3,9,50,2,-1,-1
3,19,20,66,2,-1,-1
19,3,20,66,2,-1,-1
4,16,35,68,2,-1,-1
16,4,35,68,2,-1,-1
4,17,12,2,2,-1,-1
17,4,12,2,2,-1,-1
7,16,29,46,2,-1,-1
16,7,29,46,2,-1,-1
8,10,9,68,2,-1,-1
10,8,9,68,2,-1,-1
9,16,3,54,2,-1,-1
16,9,3,54,2,-1,-1
9,17,27,50,2,-1,-1
17,9,27,50,2,-1,-1
10,13,12,86,2,-1,-1
13,10,12,86,2,-1,-1
10,14,7,33,2,-1,-1
14,10,7,33,2,-1,-1
10,21,16,67,2,-1,-1
21,10,16,67,2,-1,-1
11,16,14,33,2,-1,-1
16,11,14,33,2,-1,-1
12,17,21,78,2,-1,-1
17,12,21,78,2,-1,-1
12,20,21,9,2,-1,-1
20,12,21,9,2,-1,-1
13,14,10,104,2,-1,-1
14,13,10,104,2,-1,-1
13,17,6,49,2,-1,-1
17,13,6,49,2,-1,-1
15,20,2,74,2,-1,-1
20,15,2,74,2,-1,-1
16,19,16,33,2,-1,-1
19,16,16,33,2,-1,-1
