x,y,SR_demand,exits,injured
0.32191608763103496,0.5103617150034312,109,0,1
0.08021094381988747,0.71291601899824,91,0,1
0.3285647508776097,0.5157624783190307,95,0,1
0.064281095762311,0.9437592912008398,92,0,1
0.495180898097507,0.6577844321862124,99,0,1
0.10241470850513235,0.7394735763848213,97,0,1
0.31970722162443344,0.2806349173334052,100,0,1
0.9969080904510648,0.9347957898642903,95,0,1
0.543591970828692,0.22798938614850162,95,0,1
0.9381944375256336,0.9084588786064273,97,0,1
0.50818147549722,0.02671307229660158,100,0,1
0.2688852149119795,0.03036694281643204,102,0,1
0.37259242798033565,0.2208015289896712,98,0,1
0.20954429446224232,0.10997944417701677,104,0,1
0.08246407508781162,0.368006678178033,109,0,1
0.28627856508474436,0.04373825595977621,91,0,1
0.6917418387587562,0.21074499936796287,93,0,1
0.016956838209558067,0.4345517035866202,107,0,1
0.11890157699799841,0.8542968571938122,101,0,1
0.9961194470358923,0.22315733315839437,82,0,1
0.1120735774941688,0.3338282639212168,103,0,1
0.039142513945745194,0.47858652516078826,99,0,1
0.34159797592350394,0.5658109794236749,84,0,1
0.6870393168271014,0.10657599466270884,110,0,1
0.8119073430335776,0.6161340572764409,111,0,1
0.18867056243881386,0.8970636414992458,116,0,1
0.7726657908810545,0.2708462648871026,86,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
