x,y,SR_demand,exits,injured
0.37913201694105325,0.31954581264345805,93,0,1
0.68295526619557,0.05455025098370825,100,0,1
0.38839292514483004,0.24435251031399863,100,0,1
0.8684869807026265,0.2502202655812671,97,0,1
0.8828609496900602,0.47147823077541473,102,0,1
0.4232603316196696,0.13471994544870214,87,0,1
0.053318822550969314,0.02453457276818627,111,0,1
0.6848520541374028,0.7796654221670816,111,0,1
0.5158312011826673,0.014954861424511967,82,0,1
0.6754282639120991,0.19635194744716733,96,0,1
0.646271907150534,0.15079360357483718,104,0,1
0.3925455384801393,0.0498904251295017,101,0,1
0.517573852048393,0.4199521645002404,92,0,1
0.088515182065797,0.9957580558341742,102,0,1
0.9982507078412585,0.8131107881240818,103,0,1
0.603819757821656,0.5143453084356364,88,0,1
0.13027003450089392,0.5924667821877186,88,0,1
0.5696637155860645,0.6251561180609401,94,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
