from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,39,40,2,-1,-1
1,0,39,40,2,-1,-1
0,3,18,47,2,-1,-1
3,0,18,47,2,-1,-1
0,5,25,64,2,-1,-1
5,0,25,64,2,-1,-1
0,10,13,27,2,-1,-1
10,0,13,27,2,-1,-1
0,13,38,32,2,-1,-1
13,0,38,32,2,-1,-1
0,16,14,48,2,-1,-1
16,0,14,48,2,-1,-1
0,17,18,65,2,-1,-1
17,0,18,65,2,-1,-1
0,18,7,83,2,-1,-1
18,0,7,83,2,-1,-1
0,20,32,47,2,-1,-1
20,0,32,47,2,-1,-1
0,21,41,51,2,-1,-1
21,0,41,51,2,-1,-1
0,24,36,47,2,-1,-1
24,0,36,47,2,-1,-1
0,25,9,82,2,-1,-1
25,0,9,82,2,-1,-1
0,31,36,7,2,-1,-1
31,0,36,7,2,-1,-1
1,2,29,33,2,-1,-1
2,1,29,33,2,-1,-1
1,4,17,6,2,-1,-1
4,1,17,6,2,-1,-1
1,5,34,46,2,-1,-1
5,1,34,46,2,-1,-1
1,13,11,49,2,-1,-1
13,1,11,49,2,-1,-1
1,14,46,54,2,-1,-1
14,1,46,54,2,-1,-1
1,21,32,56,2,-1,-1
21,1,32,56,2,-1,-1
1,23,3,23,2,-1,-1
23,1,3,23,2,-1,-1
1,24,3,57,2,-1,-1
24,1,3,57,2,-1,-1
1,28,18,49,2,-1,-1
28,1,18,49,2,-1,-1
2,3,33,34,2,-1,-1
3,2,33,34,2,-1,-1
2,5,31,84,2,-1,-1
5,2,31,84,2,-1,-1
2,10,7,60,2,-1,-1
10,2,7,60,2,-1,-1
2,19,29,57,2,-1,-1
19,2,29,57,2,-1,-1
2,22,27,67,2,-1,-1
22,2,27,67,2,-1,-1
2,25,22,50,2,-1,-1
25,2,22,50,2,-1,-1
2,26,15,64,2,-1,-1
26,2,15,64,2,-1,-1
2,28,27,22,2,-1,-1
28,2,27,22,2,-1,-1
3,8,18,24,2,-1,-1
8,3,18,24,2,-1,-1
3,9,29,29,2,-1,-1
9,3,29,29,2,-1,-1
3,10,32,7,2,-1,-1
10,3,32,7,2,-1,-1
3,12,13,21,2,-1,-1
12,3,13,21,2,-1,-1
3,15,32,42,2,-1,-1
15,3,32,42,2,-1,-1
3,20,34,45,2,-1,-1
20,3,34,45,2,-1,-1
3,25,11,34,2,-1,-1
25,3,11,34,2,-1,-1
3,32,11,24,2,-1,-1
32,3,11,24,2,-1,-1
4,5,22,50,2,-1,-1
5,4,22,50,2,-1,-1
4,6,19,59,2,-1,-1
6,4,19,59,2,-1,-1
4,9,26,41,2,-1,-1
9,4,26,41,2,-1,-1
4,14,34,72,2,-1,-1
14,4,34,72,2,-1,-1
4,19,5,18,2,-1,-1
19,4,5,18,2,-1,-1
4,20,15,75,2,-1,-1
20,4,15,75,2,-1,-1
4,21,15,17,2,-1,-1
21,4,15,17,2,-1,-1
4,28,35,73,2,-1,-1
28,4,35,73,2,-1,-1
5,7,17,14,2,-1,-1
7,5,17,14,2,-1,-1
5,8,9,64,2,-1,-1
8,5,9,64,2,-1,-1
5,11,9,59,2,-1,-1
11,5,9,59,2,-1,-1
5,14,12,45,2,-1,-1
14,5,12,45,2,-1,-1
5,17,40,94,2,-1,-1
17,5,40,94,2,-1,-1
5,23,35,33,2,-1,-1
23,5,35,33,2,-1,-1
5,25,18,24,2,-1,-1
25,5,18,24,2,-1,-1
5,26,44,23,2,-1,-1
26,5,44,23,2,-1,-1
5,31,13,48,2,-1,-1
