from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,28,59,2,-1,-1
1,0,28,59,2,-1,-1
0,6,28,55,2,-1,-1
6,0,28,55,2,-1,-1
0,8,31,49,2,-1,-1
8,0,31,49,2,-1,-1
0,9,22,20,2,-1,-1
9,0,22,20,2,-1,-1
1,6,8,45,2,-1,-1
6,1,8,45,2,-1,-1
1,7,35,42,2,-1,-1
7,1,35,42,2,-1,-1
2,5,11,57,2,-1,-1
5,2,11,57,2,-1,-1
2,6,11,56,2,-1,-1
6,2,11,56,2,-1,-1
3,6,12,62,2,-1,-1
6,3,12,62,2,-1,-1
3,7,15,30,2,-1,-1
7,3,15,30,2,-1,-1
4,5,42,56,2,-1,-1
5,4,42,56,2,-1,-1
4,8,24,39,2,-1,-1
8,4,24,39,2,-1,-1
5,6,15,42,2,-1,-1
6,5,15,42,2,-1,-1
5,7,16,51,2,-1,-1
7,5,16,51,2,-1,-1
5,8,22,59,2,-1,-1
8,5,22,59,2,-1,-1
8,9,44,51,2,-1,-1
9,8,44,51,2,-1,-1
