from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,6,26,2,-1,-1
1,0,6,26,2,-1,-1
0,4,17,69,2,-1,-1
4,0,17,69,2,-1,-1
0,6,29,20,2,-1,-1
6,0,29,20,2,-1,-1
0,11,9,52,2,-1,-1
11,0,9,52,2,-1,-1
0,13,42,29,2,-1,-1
13,0,42,29,2,-1,-1
0,15,28,51,2,-1,-1
15,0,28,51,2,-1,-1
0,16,25,21,2,-1,-1
16,0,25,21,2,-1,-1
0,17,21,36,2,-1,-1
17,0,21,36,2,-1,-1
0,20,19,49,2,-1,-1
20,0,19,49,2,-1,-1
0,22,42,52,2,-1,-1
22,0,42,52,2,-1,-1
0,23,25,57,2,-1,-1
23,0,25,57,2,-1,-1
0,24,12,52,2,-1,-1
24,0,12,52,2,-1,-1
0,25,4,44,2,-1,-1
25,0,4,44,2,-1,-1
0,26,23,49,2,-1,-1
26,0,23,49,2,-1,-1
1,2,20,49,2,-1,-1
2,1,20,49,2,-1,-1
1,3,45,53,2,-1,-1
3,1,45,53,2,-1,-1
1,4,20,68,2,-1,-1
4,1,20,68,2,-1,-1
1,5,18,58,2,-1,-1
5,1,18,58,2,-1,-1
1,6,31,27,2,-1,-1
6,1,31,27,2,-1,-1
1,7,16,45,2,-1,-1
7,1,16,45,2,-1,-1
1,8,36,36,2,-1,-1
8,1,36,36,2,-1,-1
1,9,44,53,2,-1,-1
9,1,44,53,2,-1,-1
1,10,31,58,2,-1,-1
10,1,31,58,2,-1,-1
1,11,13,74,2,-1,-1
11,1,13,74,2,-1,-1
1,12,25,66,2,-1,-1
12,1,25,66,2,-1,-1
1,13,42,62,2,-1,-1
13,1,42,62,2,-1,-1
1,15,23,69,2,-1,-1
15,1,23,69,2,-1,-1
1,19,22,84,2,-1,-1
19,1,22,84,2,-1,-1
1,21,41,0,2,-1,-1
21,1,41,0,2,-1,-1
1,23,22,47,2,-1,-1
23,1,22,47,2,-1,-1
1,25,11,35,2,-1,-1
25,1,11,35,2,-1,-1
1,31,52,16,2,-1,-1
31,1,52,16,2,-1,-1
2,3,33,35,2,-1,-1
3,2,33,35,2,-1,-1
2,5,19,44,2,-1,-1
5,2,19,44,2,-1,-1
2,8,17,40,2,-1,-1
8,2,17,40,2,-1,-1
2,9,27,30,2,-1,-1
9,2,27,30,2,-1,-1
2,10,22,62,2,-1,-1
10,2,22,62,2,-1,-1
2,11,26,49,2,-1,-1
11,2,26,49,2,-1,-1
2,12,19,70,2,-1,-1
12,2,19,70,2,-1,-1
2,14,23,49,2,-1,-1
14,2,23,49,2,-1,-1
2,15,6,27,2,-1,-1
15,2,6,27,2,-1,-1
2,16,1,24,2,-1,-1
16,2,1,24,2,-1,-1
2,20,9,43,2,-1,-1
20,2,9,43,2,-1,-1
2,21,28,37,2,-1,-1
21,2,28,37,2,-1,-1
2,24,14,63,2,-1,-1
24,2,14,63,2,-1,-1
2,26,8,73,2,-1,-1
26,2,8,73,2,-1,-1
2,28,27,63,2,-1,-1
28,2,27,63,2,-1,-1
2,31,33,33,2,-1,-1
31,2,33,33,2,-1,-1
3,7,34,74,2,-1,-1
7,3,34,74,2,-1,-1
3,10,54,69,2,-1,-1
10,3,54,69,2,-1,-1
3,11,40,32,2,-1,-1
11,3,40,32,2,-1,-1
3,12,20,37,2,-1,-1
12,3,20,37,2,-1,-1
3,15,27,29,2,-1,-1
15,3,27,29,2,-1,-1
3,17,34,55,2,-1,-1
17,3,34,55,2,-1,-1
3,21,4,50,2,-1,-1
21,3,4,50,2,-1,-1
3,28,60,47,2,-1,-1
28,3,60,47,2,-1,-1
3,29,55,50,2,-1,-1
29,3,55,50,2,-1,-1
3,30,44,5,2,-1,-1
30,3,44,5,2,-1,-1
3,31,24,61,2,-1,-1
31,3,24,61,2,-1,-1
3,32,6,46,2,-1,-1
32,3,6,46,2,-1,-1
4,8,46,73,2,-1,-1
8,4,46,73,2,-1,-1
4,13,29,57,2,-1,-1
13,4,29,57,2,-1,-1
4,15,28,46,2,-1,-1
15,4,28,46,2,-1,-1
4,17,4,82,2,-1,-1
17,4,4,82,2,-1,-1
4,19,20,101,2,-1,-1
19,4,20,101,2,-1,-1
4,22,46,36,2,-1,-1
22,4,46,36,2,-1,-1
4,24,16,58,2,-1,-1
24,4,16,58,2,-1,-1
4,26,22,41,2,-1,-1
26,4,22,41,2,-1,-1
4,29,26,25,2,-1,-1
29,4,26,25,2,-1,-1
5,6,14,38,2,-1,-1
6,5,14,38,2,-1,-1
5,8,36,40,2,-1,-1
8,5,36,40,2,-1,-1
5,11,11,26,2,-1,-1
11,5,11,26,2,-1,-1
5,12,8,58,2,-1,-1
12,5,8,58,2,-1,-1
5,14,42,79,2,-1,-1
14,5,42,79,2,-1,-1
5,15,18,65,2,-1,-1
15,5,18,65,2,-1,-1
5,16,20,51,2,-1,-1
16,5,20,51,2,-1,-1
5,21,25,62,2,-1,-1
21,5,25,62,2,-1,-1
5,23,10,29,2,-1,-1
23,5,10,29,2,-1,-1
5,24,10,40,2,-1,-1
24,5,10,40,2,-1,-1
5,25,21,101,2,-1,-1
25,5,21,101,2,-1,-1
5,29,27,26,2,-1,-1
29,5,27,26,2,-1,-1
5,31,42,23,2,-1,-1
31,5,42,23,2,-1,-1
6,12,13,67,2,-1,-1
12,6,13,67,2,-1,-1
6,14,55,29,2,-1,-1
14,6,55,29,2,-1,-1
6,17,11,62,2,-1,-1
17,6,11,62,2,-1,-1
6,20,23,16,2,-1,-1
20,6,23,16,2,-1,-1
6,22,46,40,2,-1,-1
22,6,46,40,2,-1,-1
6,23,19,56,2,-1,-1
23,6,19,56,2,-1,-1
6,24,24,51,2,-1,-1
24,6,24,51,2,-1,-1
6,28,50,25,2,-1,-1
28,6,50,25,2,-1,-1
6,31,44,15,2,-1,-1
31,6,44,15,2,-1,-1
7,9,31,36,2,-1,-1
9,7,31,36,2,-1,-1
7,11,22,42,2,-1,-1
11,7,22,42,2,-1,-1
7,12,17,45,2,-1,-1
