from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,23,17,2,-1,-1
4,0,23,17,2,-1,-1
0,6,8,0,2,-1,-1
6,0,8,0,2,-1,-1
2,5,25,58,2,-1,-1
5,2,25,58,2,-1,-1
3,4,19,28,2,-1,-1
4,3,19,28,2,-1,-1
3,11,11,38,2,-1,-1
11,3,11,38,2,-1,-1
3,19,10,92,2,-1,-1
19,3,10,92,2,-1,-1
6,9,29,73,2,-1,-1
9,6,29,73,2,-1,-1
8,17,5,89,2,-1,-1
17,8,5,89,2,-1,-1
9,20,21,53,2,-1,-1
20,9,21,53,2,-1,-1
10,19,5,84,2,-1,-1
19,10,5,84,2,-1,-1
13,15,15,57,2,-1,-1
15,13,15,57,2,-1,-1
13,21,29,59,2,-1,-1
21,13,29,59,2,-1,-1
16,19,29,65,2,-1,-1
19,16,29,65,2,-1,-1
16,21,35,47,2,-1,-1
21,16,35,47,2,-1,-1
