x,y,SR_demand,exits,injured
0.11547725256459862,0.8165689753766986,108,0,1
0.6301958457509883,0.7552256322265797,110,0,1
0.09590966162246051,0.8034540935813903,108,0,1
0.652316024099924,0.099693883353689,112,0,1
0.42518287803250077,0.19213390920255324,122,0,1
0.24843013252943735,0.43871493392430716,100,0,1
0.5127097748720464,0.6337536716025769,112,0,1
0.9094496960694054,0.7456228508408255,106,0,1
0.6816362261986373,0.7620838084624731,119,0,1
0.5685264652555269,0.07854384481182175,111,0,1
0.7556134496947953,0.5585582200680407,101,0,1
0.5951387858320267,0.4580362961712007,103,0,1
0.8109696609181039,0.6728453847912059,99,0,1
0.49959730777697586,0.9612640949497874,107,0,1
0.7578794625155328,0.5329728324683238,100,0,1
0.6691014961905517,0.44174257054568034,98,0,1
0.5734214065482007,0.44333947746756097,101,0,1
0.6283097032174607,0.9865602309689175,95,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
