from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,26,11,2,-1,-1
1,0,26,11,2,-1,-1
0,2,23,55,2,-1,-1
2,0,23,55,2,-1,-1
0,4,40,47,2,-1,-1
4,0,40,47,2,-1,-1
0,5,28,67,2,-1,-1
5,0,28,67,2,-1,-1
0,8,29,62,2,-1,-1
8,0,29,62,2,-1,-1
1,3,37,66,2,-1,-1
3,1,37,66,2,-1,-1
1,10,23,39,2,-1,-1
10,1,23,39,2,-1,-1
2,4,22,27,2,-1,-1
4,2,22,27,2,-1,-1
3,5,8,49,2,-1,-1
5,3,8,49,2,-1,-1
3,6,7,2,2,-1,-1
6,3,7,2,2,-1,-1
3,7,15,36,2,-1,-1
7,3,15,36,2,-1,-1
3,9,34,81,2,-1,-1
9,3,34,81,2,-1,-1
5,8,47,56,2,-1,-1
8,5,47,56,2,-1,-1
7,8,29,31,2,-1,-1
8,7,29,31,2,-1,-1
8,10,21,53,2,-1,-1
10,8,21,53,2,-1,-1
