from,to,t0,c0,lanes,initial_SR,initial_FR
0,7,16,59,2,-1,-1
7,0,16,59,2,-1,-1
0,9,28,68,2,-1,-1
9,0,28,68,2,-1,-1
1,5,20,51,2,-1,-1
5,1,20,51,2,-1,-1
1,12,2,54,2,-1,-1
12,1,2,54,2,-1,-1
1,26,23,21,2,-1,-1
26,1,23,21,2,-1,-1
1,31,20,50,2,-1,-1
31,1,20,50,2,-1,-1
1,32,18,34,2,-1,-1
32,1,18,34,2,-1,-1
3,21,24,42,2,-1,-1
21,3,24,42,2,-1,-1
3,31,2,48,2,-1,-1
31,3,2,48,2,-1,-1
4,17,7,39,2,-1,-1
17,4,7,39,2,-1,-1
4,28,13,66,2,-1,-1
28,4,13,66,2,-1,-1
5,20,5,33,2,-1,-1
20,5,5,33,2,-1,-1
5,21,8,47,2,-1,-1
21,5,8,47,2,-1,-1
6,10,24,31,2,-1,-1
10,6,24,31,2,-1,-1
6,14,8,73,2,-1,-1
14,6,8,73,2,-1,-1
6,15,27,58,2,-1,-1
15,6,27,58,2,-1,-1
6,18,7,35,2,-1,-1
18,6,7,35,2,-1,-1
6,21,14,59,2,-1,-1
21,6,14,59,2,-1,-1
6,26,21,0,2,-1,-1
26,6,21,0,2,-1,-1
7,17,26,42,2,-1,-1
17,7,26,42,2,-1,-1
7,28,19,49,2,-1,-1
28,7,19,49,2,-1,-1
9,15,12,59,2,-1,-1
15,9,12,59,2,-1,-1
9,26,18,33,2,-1,-1
26,9,18,33,2,-1,-1
10,11,7,57,2,-1,-1
11,10,7,57,2,-1,-1
11,18,16,37,2,-1,-1
18,11,16,37,2,-1,-1
12,26,20,74,2,-1,-1
26,12,20,74,2,-1,-1
12,31,19,32,2,-1,-1
31,12,19,32,2,-1,-1
13,27,19,35,2,-1,-1
27,13,19,35,2,-1,-1
14,18,6,45,2,-1,-1
18,14,6,45,2,-1,-1
14,21,12,18,2,-1,-1
21,14,12,18,2,-1,-1
15,20,19,53,2,-1,-1
20,15,19,53,2,-1,-1
15,21,18,31,2,-1,-1
21,15,18,31,2,-1,-1
20,23,5,32,2,-1,-1
23,20,5,32,2,-1,-1
21,26,10,35,2,-1,-1
26,21,10,35,2,-1,-1
23,26,2,50,2,-1,-1
26,23,2,50,2,-1,-1
23,32,9,63,2,-1,-1
32,23,9,63,2,-1,-1
24,31,16,34,2,-1,-1
31,24,16,34,2,-1,-1
26,32,8,48,2,-1,-1
32,26,8,48,2,-1,-1
