from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,25,44,2,-1,-1
2,0,25,44,2,-1,-1
0,7,18,65,2,-1,-1
7,0,18,65,2,-1,-1
1,3,7,74,2,-1,-1
3,1,7,74,2,-1,-1
1,8,28,43,2,-1,-1
8,1,28,43,2,-1,-1
2,3,32,63,2,-1,-1
3,2,32,63,2,-1,-1
2,4,43,69,2,-1,-1
4,2,43,69,2,-1,-1
2,7,29,45,2,-1,-1
7,2,29,45,2,-1,-1
2,8,24,32,2,-1,-1
8,2,24,32,2,-1,-1
4,5,4,65,2,-1,-1
5,4,4,65,2,-1,-1
4,7,35,93,2,-1,-1
7,4,35,93,2,-1,-1
4,8,25,61,2,-1,-1
8,4,25,61,2,-1,-1
5,7,31,46,2,-1,-1
7,5,31,46,2,-1,-1
6,7,2,32,2,-1,-1
7,6,2,32,2,-1,-1
7,8,37,31,2,-1,-1
8,7,37,31,2,-1,-1
8,9,35,64,2,-1,-1
9,8,35,64,2,-1,-1
