x,y,SR_demand,exits,injured
0.23579423791160214,0.21821288608148726,102,0,1
0.7577095356840395,0.9246666357288028,88,0,1
0.5043627911936014,0.8712246972579152,98,0,1
0.9203758398303181,0.8004142953300395,98,0,1
0.7853414212720101,0.2994336337500957,101,0,1
0.7994884553530204,0.03771061001864673,97,0,1
0.27087000051177357,0.34173983342809444,87,0,1
0.7045290534872226,0.6986603196008655,106,0,1
0.8932802856068357,0.37196237873701754,95,0,1
0.21808265007106975,0.23594722874052654,94,0,1
0.9151620755595227,0.03459497349987406,94,0,1
0.9786815617456072,0.20091090073432272,113,0,1
0.7126240054499418,0.3635609240771259,93,0,1
0.22762401591077586,0.3480986263836715,100,0,1
0.966517728589743,0.300587720836621,101,0,1
0.6916789598003236,0.5454870720187567,90,0,1
0.9467112109849241,0.8070478542623994,93,0,1
0.09869347152691599,0.7184270181829537,95,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
