from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,29,35,2,-1,-1
4,0,29,35,2,-1,-1
0,12,8,38,2,-1,-1
12,0,8,38,2,-1,-1
0,19,30,62,2,-1,-1
19,0,30,62,2,-1,-1
1,3,17,54,2,-1,-1
3,1,17,54,2,-1,-1
1,16,12,32,2,-1,-1
16,1,12,32,2,-1,-1
1,19,14,58,2,-1,-1
19,1,14,58,2,-1,-1
2,4,22,66,2,-1,-1
4,2,22,66,2,-1,-1
2,7,21,44,2,-1,-1
7,2,21,44,2,-1,-1
2,21,13,84,2,-1,-1
21,2,13,84,2,-1,-1
7,15,16,28,2,-1,-1
15,7,16,28,2,-1,-1
8,14,22,66,2,-1,-1
14,8,22,66,2,-1,-1
9,14,2,49,2,-1,-1
14,9,2,49,2,-1,-1
11,16,3,67,2,-1,-1
16,11,3,67,2,-1,-1
11,19,9,29,2,-1,-1
19,11,9,29,2,-1,-1
12,13,15,74,2,-1,-1
13,12,15,74,2,-1,-1
14,15,16,9,2,-1,-1
15,14,16,9,2,-1,-1
15,17,12,75,2,-1,-1
17,15,12,75,2,-1,-1
