from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,14,62,2,-1,-1
1,0,14,62,2,-1,-1
0,2,43,50,2,-1,-1
2,0,43,50,2,-1,-1
0,3,52,46,2,-1,-1
3,0,52,46,2,-1,-1
0,5,18,32,2,-1,-1
5,0,18,32,2,-1,-1
0,8,14,88,2,-1,-1
8,0,14,88,2,-1,-1
0,9,22,60,2,-1,-1
9,0,22,60,2,-1,-1
1,2,39,84,2,-1,-1
2,1,39,84,2,-1,-1
1,3,44,40,2,-1,-1
3,1,44,40,2,-1,-1
1,4,26,42,2,-1,-1
4,1,26,42,2,-1,-1
1,8,13,37,2,-1,-1
8,1,13,37,2,-1,-1
1,10,30,8,2,-1,-1
10,1,30,8,2,-1,-1
2,3,14,42,2,-1,-1
3,2,14,42,2,-1,-1
2,4,20,65,2,-1,-1
4,2,20,65,2,-1,-1
2,5,42,55,2,-1,-1
5,2,42,55,2,-1,-1
2,6,20,16,2,-1,-1
6,2,20,16,2,-1,-1
2,10,62,64,2,-1,-1
10,2,62,64,2,-1,-1
3,4,19,27,2,-1,-1
4,3,19,27,2,-1,-1
3,6,33,40,2,-1,-1
6,3,33,40,2,-1,-1
3,7,28,69,2,-1,-1
7,3,28,69,2,-1,-1
3,8,58,72,2,-1,-1
8,3,58,72,2,-1,-1
3,10,62,31,2,-1,-1
10,3,62,31,2,-1,-1
4,6,25,50,2,-1,-1
6,4,25,50,2,-1,-1
4,10,43,41,2,-1,-1
10,4,43,41,2,-1,-1
6,8,37,48,2,-1,-1
8,6,37,48,2,-1,-1
7,8,30,82,2,-1,-1
8,7,30,82,2,-1,-1
7,9,49,25,2,-1,-1
9,7,49,25,2,-1,-1
7,10,37,30,2,-1,-1
10,7,37,30,2,-1,-1
8,9,31,36,2,-1,-1
9,8,31,36,2,-1,-1
8,10,28,56,2,-1,-1
10,8,28,56,2,-1,-1
