from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,28,33,2,-1,-1
1,0,28,33,2,-1,-1
0,5,19,100,2,-1,-1
5,0,19,100,2,-1,-1
0,9,9,22,2,-1,-1
9,0,9,22,2,-1,-1
1,3,23,52,2,-1,-1
3,1,23,52,2,-1,-1
1,4,32,99,2,-1,-1
4,1,32,99,2,-1,-1
1,7,18,19,2,-1,-1
7,1,18,19,2,-1,-1
1,8,28,81,2,-1,-1
8,1,28,81,2,-1,-1
2,4,11,61,2,-1,-1
4,2,11,61,2,-1,-1
2,10,9,41,2,-1,-1
10,2,9,41,2,-1,-1
3,7,20,39,2,-1,-1
7,3,20,39,2,-1,-1
3,8,47,63,2,-1,-1
8,3,47,63,2,-1,-1
4,6,9,50,2,-1,-1
6,4,9,50,2,-1,-1
5,6,27,66,2,-1,-1
6,5,27,66,2,-1,-1
5,7,41,35,2,-1,-1
7,5,41,35,2,-1,-1
5,10,34,35,2,-1,-1
10,5,34,35,2,-1,-1
8,9,11,53,2,-1,-1
9,8,11,53,2,-1,-1
