from,to,t0,c0,lanes,initial_SR,initial_FR
0,17,34,30,2,-1,-1
17,0,34,30,2,-1,-1
1,3,22,40,2,-1,-1
3,1,22,40,2,-1,-1
1,31,23,40,2,-1,-1
31,1,23,40,2,-1,-1
2,10,16,25,2,-1,-1
10,2,16,25,2,-1,-1
2,14,6,20,2,-1,-1
14,2,6,20,2,-1,-1
2,21,9,116,2,-1,-1
21,2,9,116,2,-1,-1
3,14,34,24,2,-1,-1
14,3,34,24,2,-1,-1
3,18,24,52,2,-1,-1
18,3,24,52,2,-1,-1
4,8,17,59,2,-1,-1
8,4,17,59,2,-1,-1
4,32,31,33,2,-1,-1
32,4,31,33,2,-1,-1
5,9,16,45,2,-1,-1
9,5,16,45,2,-1,-1
6,22,20,53,2,-1,-1
22,6,20,53,2,-1,-1
6,26,11,14,2,-1,-1
26,6,11,14,2,-1,-1
7,22,8,34,2,-1,-1
22,7,8,34,2,-1,-1
8,14,18,62,2,-1,-1
14,8,18,62,2,-1,-1
10,14,21,30,2,-1,-1
14,10,21,30,2,-1,-1
12,14,17,24,2,-1,-1
14,12,17,24,2,-1,-1
12,18,21,43,2,-1,-1
18,12,21,43,2,-1,-1
12,19,16,4,2,-1,-1
19,12,16,4,2,-1,-1
12,31,4,54,2,-1,-1
31,12,4,54,2,-1,-1
14,31,21,54,2,-1,-1
31,14,21,54,2,-1,-1
15,19,34,63,2,-1,-1
19,15,34,63,2,-1,-1
15,22,16,83,2,-1,-1
22,15,16,83,2,-1,-1
15,24,27,35,2,-1,-1
24,15,27,35,2,-1,-1
15,26,20,20,2,-1,-1
26,15,20,20,2,-1,-1
17,28,13,65,2,-1,-1
28,17,13,65,2,-1,-1
18,19,23,61,2,-1,-1
19,18,23,61,2,-1,-1
18,20,1,92,2,-1,-1
20,18,1,92,2,-1,-1
18,31,23,49,2,-1,-1
31,18,23,49,2,-1,-1
19,21,25,25,2,-1,-1
21,19,25,25,2,-1,-1
21,23,11,37,2,-1,-1
23,21,11,37,2,-1,-1
21,31,26,85,2,-1,-1
31,21,26,85,2,-1,-1
24,25,11,47,2,-1,-1
25,24,11,47,2,-1,-1
24,27,20,84,2,-1,-1
27,24,20,84,2,-1,-1
