from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,8,75,2,-1,-1
2,0,8,75,2,-1,-1
0,4,36,36,2,-1,-1
4,0,36,36,2,-1,-1
0,6,9,72,2,-1,-1
6,0,9,72,2,-1,-1
0,7,38,68,2,-1,-1
7,0,38,68,2,-1,-1
0,11,17,70,2,-1,-1
11,0,17,70,2,-1,-1
0,12,29,20,2,-1,-1
12,0,29,20,2,-1,-1
0,15,37,61,2,-1,-1
15,0,37,61,2,-1,-1
0,16,32,60,2,-1,-1
16,0,32,60,2,-1,-1
0,17,8,39,2,-1,-1
17,0,8,39,2,-1,-1
0,21,33,55,2,-1,-1
21,0,33,55,2,-1,-1
1,3,14,46,2,-1,-1
3,1,14,46,2,-1,-1
1,6,11,61,2,-1,-1
6,1,11,61,2,-1,-1
1,8,24,67,2,-1,-1
8,1,24,67,2,-1,-1
1,10,41,29,2,-1,-1
10,1,41,29,2,-1,-1
1,11,14,20,2,-1,-1
11,1,14,20,2,-1,-1
1,13,18,63,2,-1,-1
13,1,18,63,2,-1,-1
1,18,65,48,2,-1,-1
18,1,65,48,2,-1,-1
1,20,68,77,2,-1,-1
20,1,68,77,2,-1,-1
2,5,29,116,2,-1,-1
5,2,29,116,2,-1,-1
2,6,17,50,2,-1,-1
6,2,17,50,2,-1,-1
2,8,16,96,2,-1,-1
8,2,16,96,2,-1,-1
2,9,35,13,2,-1,-1
9,2,35,13,2,-1,-1
2,11,25,49,2,-1,-1
11,2,25,49,2,-1,-1
2,14,3,18,2,-1,-1
14,2,3,18,2,-1,-1
2,15,29,54,2,-1,-1
15,2,29,54,2,-1,-1
2,17,14,56,2,-1,-1
17,2,14,56,2,-1,-1
2,20,42,19,2,-1,-1
20,2,42,19,2,-1,-1
2,21,27,66,2,-1,-1
21,2,27,66,2,-1,-1
3,6,12,31,2,-1,-1
6,3,12,31,2,-1,-1
3,10,29,28,2,-1,-1
10,3,29,28,2,-1,-1
3,11,1,52,2,-1,-1
11,3,1,52,2,-1,-1
3,12,47,68,2,-1,-1
12,3,47,68,2,-1,-1
3,13,5,27,2,-1,-1
13,3,5,27,2,-1,-1
3,16,43,111,2,-1,-1
16,3,43,111,2,-1,-1
3,19,27,36,2,-1,-1
19,3,27,36,2,-1,-1
4,5,13,14,2,-1,-1
5,4,13,14,2,-1,-1
4,7,20,82,2,-1,-1
7,4,20,82,2,-1,-1
4,10,15,30,2,-1,-1
10,4,15,30,2,-1,-1
4,12,50,3,2,-1,-1
12,4,50,3,2,-1,-1
4,13,37,21,2,-1,-1
13,4,37,21,2,-1,-1
4,18,11,97,2,-1,-1
18,4,11,97,2,-1,-1
4,19,20,28,2,-1,-1
19,4,20,28,2,-1,-1
5,6,42,40,2,-1,-1
6,5,42,40,2,-1,-1
5,7,7,0,2,-1,-1
7,5,7,0,2,-1,-1
5,8,45,63,2,-1,-1
8,5,45,63,2,-1,-1
5,9,41,54,2,-1,-1
9,5,41,54,2,-1,-1
5,11,45,31,2,-1,-1
11,5,45,31,2,-1,-1
5,17,32,44,2,-1,-1
17,5,32,44,2,-1,-1
5,18,18,25,2,-1,-1
18,5,18,25,2,-1,-1
6,8,19,36,2,-1,-1
8,6,19,36,2,-1,-1
6,11,10,70,2,-1,-1
11,6,10,70,2,-1,-1
6,12,35,27,2,-1,-1
12,6,35,27,2,-1,-1
6,13,12,40,2,-1,-1
13,6,12,40,2,-1,-1
6,14,14,40,2,-1,-1
14,6,14,40,2,-1,-1
6,16,32,63,2,-1,-1
16,6,32,63,2,-1,-1
6,21,38,35,2,-1,-1
21,6,38,35,2,-1,-1
7,10,31,50,2,-1,-1
10,7,31,50,2,-1,-1
7,13,47,19,2,-1,-1
13,7,47,19,2,-1,-1
7,14,35,80,2,-1,-1
14,7,35,80,2,-1,-1
7,15,39,43,2,-1,-1
15,7,39,43,2,-1,-1
7,16,62,41,2,-1,-1
16,7,62,41,2,-1,-1
7,17,38,44,2,-1,-1
17,7,38,44,2,-1,-1
7,19,36,67,2,-1,-1
19,7,36,67,2,-1,-1
7,20,37,90,2,-1,-1
20,7,37,90,2,-1,-1
8,9,36,35,2,-1,-1
9,8,36,35,2,-1,-1
8,12,19,84,2,-1,-1
12,8,19,84,2,-1,-1
8,14,15,25,2,-1,-1
14,8,15,25,2,-1,-1
8,15,28,55,2,-1,-1
15,8,28,55,2,-1,-1
8,16,16,49,2,-1,-1
16,8,16,49,2,-1,-1
8,17,25,92,2,-1,-1
17,8,25,92,2,-1,-1
8,19,46,22,2,-1,-1
19,8,46,22,2,-1,-1
8,20,45,28,2,-1,-1
20,8,45,28,2,-1,-1
9,10,58,9,2,-1,-1
10,9,58,9,2,-1,-1
9,19,62,39,2,-1,-1
19,9,62,39,2,-1,-1
9,20,8,69,2,-1,-1
20,9,8,69,2,-1,-1
10,13,23,36,2,-1,-1
13,10,23,36,2,-1,-1
10,14,29,30,2,-1,-1
14,10,29,30,2,-1,-1
10,16,60,44,2,-1,-1
16,10,60,44,2,-1,-1
10,19,5,51,2,-1,-1
19,10,5,51,2,-1,-1
11,13,4,33,2,-1,-1
13,11,4,33,2,-1,-1
11,15,54,39,2,-1,-1
15,11,54,39,2,-1,-1
11,16,42,65,2,-1,-1
16,11,42,65,2,-1,-1
11,17,12,78,2,-1,-1
17,11,12,78,2,-1,-1
12,13,45,68,2,-1,-1
13,12,45,68,2,-1,-1
