x,y,SR_demand,exits,injured
0.803608859667281,0.33586096846891345,95,0,1
0.9453292203348764,0.9395105561156207,87,0,1
0.9629730987436499,0.9494482056229006,109,0,1
0.2389967493312084,0.5598072038812916,84,0,1
0.5083940359377123,0.30882693548810647,73,0,1
0.6383140487947001,0.9515555120641891,80,0,1
0.15818619600774286,0.08955315630060467,108,0,1
0.3661920837918803,0.4665042686025478,82,0,1
0.7959103583999991,0.6418018373301759,107,0,1
0.46191598874167983,0.1334637725910479,93,0,1
0.8143594519935934,0.5482875359909546,99,0,1
0.6072209661685921,0.055146639793152485,94,0,1
0.37505291941309604,0.8052858740744068,103,0,1
0.08422266959084801,0.4501867168555924,81,0,1
0.7028903141905197,0.6643319174916931,101,0,1
0.37385278390324506,0.16283900019436603,109,0,1
0.3759729901992771,0.8716623833758397,96,0,1
0.576657633385568,0.8720593294687641,104,0,1
0.3156248328867175,0.6052747879633565,103,0,1
0.8920475373694207,0.8204726655780851,84,0,1
0.20302157874018023,0.48300131440018135,114,0,1
0.1518695261452837,0.04301272965872038,109,0,1
0.38557957783157193,0.41043419818911,89,0,1
0.5567754329893221,0.49101438794392793,111,0,1
0.2021450172378234,0.27964541299156753,100,0,1
0.7536962569871455,0.930508103585608,105,0,1
0.04681396299438756,0.8483187855284001,111,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
