x,y,SR_demand,exits,injured
0.4516293362127466,0.23976987452140075,101,0,1
0.36515272081224026,0.2788832201379563,82,0,1
0.07281157986832454,0.3854391248283542,101,0,1
0.9899664560063162,0.7562436154145564,103,0,1
0.3515039082605158,0.2839951233819018,106,0,1
0.1630709688277976,0.6930961556034899,101,0,1
0.7079361701790496,0.9234551309613712,96,0,1
0.9536679082726061,0.9987954163111624,96,0,1
0.6072369174300632,0.39856802750688924,107,0,1
0.48511793018338545,0.09261182545428082,97,0,1
0.6105294772110084,0.09717909628991284,119,0,1
0.6240939407606181,0.46888697024692816,99,0,1
0.7277071984373219,0.3556741594109848,100,0,1
0.5404749683709303,0.3257673899106407,98,0,1
0.5795540989359558,0.7463968660423043,91,0,1
0.0694202350623655,0.6917169817552384,100,0,1
0.8386151986216946,0.11243451488574774,93,0,1
0.7127800623916363,0.1373258627554328,103,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
