from,to,t0,c0,lanes,initial_SR,initial_FR
0,5,44,17,2,-1,-1
5,0,44,17,2,-1,-1
0,12,37,57,2,-1,-1
12,0,37,57,2,-1,-1
0,13,43,63,2,-1,-1
13,0,43,63,2,-1,-1
0,14,23,33,2,-1,-1
14,0,23,33,2,-1,-1
0,16,25,49,2,-1,-1
16,0,25,49,2,-1,-1
0,19,13,29,2,-1,-1
19,0,13,29,2,-1,-1
0,21,33,71,2,-1,-1
21,0,33,71,2,-1,-1
0,29,33,39,2,-1,-1
29,0,33,39,2,-1,-1
1,4,27,53,2,-1,-1
4,1,27,53,2,-1,-1
1,9,11,77,2,-1,-1
9,1,11,77,2,-1,-1
1,10,35,51,2,-1,-1
10,1,35,51,2,-1,-1
1,17,24,66,2,-1,-1
17,1,24,66,2,-1,-1
1,22,14,74,2,-1,-1
22,1,14,74,2,-1,-1
1,23,18,58,2,-1,-1
23,1,18,58,2,-1,-1
1,25,22,26,2,-1,-1
25,1,22,26,2,-1,-1
1,28,13,54,2,-1,-1
28,1,13,54,2,-1,-1
2,3,31,58,2,-1,-1
3,2,31,58,2,-1,-1
2,12,43,49,2,-1,-1
12,2,43,49,2,-1,-1
2,14,36,66,2,-1,-1
14,2,36,66,2,-1,-1
2,19,36,51,2,-1,-1
19,2,36,51,2,-1,-1
2,20,25,52,2,-1,-1
20,2,25,52,2,-1,-1
2,27,12,64,2,-1,-1
27,2,12,64,2,-1,-1
3,4,29,46,2,-1,-1
4,3,29,46,2,-1,-1
3,7,20,76,2,-1,-1
7,3,20,76,2,-1,-1
3,10,19,37,2,-1,-1
10,3,19,37,2,-1,-1
3,17,17,60,2,-1,-1
17,3,17,60,2,-1,-1
3,23,34,42,2,-1,-1
23,3,34,42,2,-1,-1
4,5,37,41,2,-1,-1
5,4,37,41,2,-1,-1
4,6,18,51,2,-1,-1
6,4,18,51,2,-1,-1
4,8,18,26,2,-1,-1
8,4,18,26,2,-1,-1
4,10,36,71,2,-1,-1
10,4,36,71,2,-1,-1
4,12,13,92,2,-1,-1
12,4,13,92,2,-1,-1
4,23,28,33,2,-1,-1
23,4,28,33,2,-1,-1
4,24,8,51,2,-1,-1
24,4,8,51,2,-1,-1
4,30,25,41,2,-1,-1
30,4,25,41,2,-1,-1
5,6,20,49,2,-1,-1
6,5,20,49,2,-1,-1
5,7,6,25,2,-1,-1
7,5,6,25,2,-1,-1
5,9,12,56,2,-1,-1
9,5,12,56,2,-1,-1
5,13,36,42,2,-1,-1
13,5,36,42,2,-1,-1
5,16,37,37,2,-1,-1
16,5,37,37,2,-1,-1
5,23,19,18,2,-1,-1
23,5,19,18,2,-1,-1
5,27,20,48,2,-1,-1
27,5,20,48,2,-1,-1
5,28,1,43,2,-1,-1
28,5,1,43,2,-1,-1
6,7,14,69,2,-1,-1
7,6,14,69,2,-1,-1
6,13,17,22,2,-1,-1
13,6,17,22,2,-1,-1
6,16,47,74,2,-1,-1
16,6,47,74,2,-1,-1
6,21,9,49,2,-1,-1
21,6,9,49,2,-1,-1
6,25,21,33,2,-1,-1
25,6,21,33,2,-1,-1
6,27,23,38,2,-1,-1
27,6,23,38,2,-1,-1
6,29,35,70,2,-1,-1
29,6,35,70,2,-1,-1
7,11,30,67,2,-1,-1
11,7,30,67,2,-1,-1
7,12,42,36,2,-1,-1
12,7,42,36,2,-1,-1
7,13,30,43,2,-1,-1
13,7,30,43,2,-1,-1
7,15,36,46,2,-1,-1
15,7,36,46,2,-1,-1
7,17,29,20,2,-1,-1
17,7,29,20,2,-1,-1
7,20,25,58,2,-1,-1
20,7,25,58,2,-1,-1
7,21,16,19,2,-1,-1
21,7,16,19,2,-1,-1
7,22,12,39,2,-1,-1
22,7,12,39,2,-1,-1
7,23,17,43,2,-1,-1
23,7,17,43,2,-1,-1
8,17,18,9,2,-1,-1
17,8,18,9,2,-1,-1
8,18,8,51,2,-1,-1
18,8,8,51,2,-1,-1
8,21,29,69,2,-1,-1
21,8,29,69,2,-1,-1
8,30,25,41,2,-1,-1
30,8,25,41,2,-1,-1
8,31,7,26,2,-1,-1
31,8,7,26,2,-1,-1
9,14,34,55,2,-1,-1
14,9,34,55,2,-1,-1
9,16,46,43,2,-1,-1
16,9,46,43,2,-1,-1
9,19,33,30,2,-1,-1
19,9,33,30,2,-1,-1
9,20,24,47,2,-1,-1
20,9,24,47,2,-1,-1
9,27,14,36,2,-1,-1
27,9,14,36,2,-1,-1
10,11,26,67,2,-1,-1
11,10,26,67,2,-1,-1
10,12,33,42,2,-1,-1
12,10,33,42,2,-1,-1
10,16,28,19,2,-1,-1
16,10,28,19,2,-1,-1
10,18,29,47,2,-1,-1
18,10,29,47,2,-1,-1
10,21,32,71,2,-1,-1
21,10,32,71,2,-1,-1
10,28,46,46,2,-1,-1
28,10,46,46,2,-1,-1
10,32,27,65,2,-1,-1
32,10,27,65,2,-1,-1
11,16,6,0,2,-1,-1
16,11,6,0,2,-1,-1
11,19,21,52,2,-1,-1
19,11,21,52,2,-1,-1
11,20,42,15,2,-1,-1
20,11,42,15,2,-1,-1
12,13,17,75,2,-1,-1
13,12,17,75,2,-1,-1
12,20,17,73,2,-1,-1
20,12,17,73,2,-1,-1
12,32,21,65,2,-1,-1
32,12,21,65,2,-1,-1
13,20,8,60,2,-1,-1
20,13,8,60,2,-1,-1
13,22,30,17,2,-1,-1
22,13,30,17,2,-1,-1
13,23,25,36,2,-1,-1
23,13,25,36,2,-1,-1
13,24,12,13,2,-1,-1
24,13,12,13,2,-1,-1
13,28,38,67,2,-1,-1
28,13,38,67,2,-1,-1
13,31,24,105,2,-1,-1
31,13,24,105,2,-1,-1
14,15,43,48,2,-1,-1
15,14,43,48,2,-1,-1
14,20,14,80,2,-1,-1
20,14,14,80,2,-1,-1
14,31,24,40,2,-1,-1
31,14,24,40,2,-1,-1
14,32,23,25,2,-1,-1
32,14,23,25,2,-1,-1
15,19,29,20,2,-1,-1
19,15,29,20,2,-1,-1
15,22,47,55,2,-1,-1
22,15,47,55,2,-1,-1
16,21,41,0,2,-1,-1
21,16,41,0,2,-1,-1
17,23,35,42,2,-1,-1
23,17,35,42,2,-1,-1
17,24,13,25,2,-1,-1
24,17,13,25,2,-1,-1
18,20,27,56,2,-1,-1
20,18,27,56,2,-1,-1
18,21,34,78,2,-1,-1
21,18,34,78,2,-1,-1
18,26,30,87,2,-1,-1
26,18,30,87,2,-1,-1
18,31,12,42,2,-1,-1
31,18,12,42,2,-1,-1
19,22,36,43,2,-1,-1
22,19,36,43,2,-1,-1
20,21,9,74,2,-1,-1
21,20,9,74,2,-1,-1
20,24,11,68,2,-1,-1
24,20,11,68,2,-1,-1
21,25,29,54,2,-1,-1
25,21,29,54,2,-1,-1
21,28,24,53,2,-1,-1
28,21,24,53,2,-1,-1
21,29,32,25,2,-1,-1
29,21,32,25,2,-1,-1
22,23,7,49,2,-1,-1
23,22,7,49,2,-1,-1
22,25,9,28,2,-1,-1
25,22,9,28,2,-1,-1
23,25,11,58,2,-1,-1
25,23,11,58,2,-1,-1
25,27,2,48,2,-1,-1
27,25,2,48,2,-1,-1
26,30,3,82,2,-1,-1
30,26,3,82,2,-1,-1
26,32,38,70,2,-1,-1
32,26,38,70,2,-1,-1
27,28,20,107,2,-1,-1
28,27,20,107,2,-1,-1
28,29,20,21,2,-1,-1
29,28,20,21,2,-1,-1
31,32,20,51,2,-1,-1
32,31,20,51,2,-1,-1
