from,to,t0,c0,lanes,initial_SR,initial_FR
0,10,21,64,2,-1,-1
10,0,21,64,2,-1,-1
0,12,4,33,2,-1,-1
12,0,4,33,2,-1,-1
0,14,13,83,2,-1,-1
14,0,13,83,2,-1,-1
0,19,26,89,2,-1,-1
19,0,26,89,2,-1,-1
0,21,12,18,2,-1,-1
21,0,12,18,2,-1,-1
0,31,19,30,2,-1,-1
31,0,19,30,2,-1,-1
1,19,19,47,2,-1,-1
19,1,19,47,2,-1,-1
2,7,20,40,2,-1,-1
7,2,20,40,2,-1,-1
2,11,19,47,2,-1,-1
11,2,19,47,2,-1,-1
2,12,4,69,2,-1,-1
12,2,4,69,2,-1,-1
2,21,7,46,2,-1,-1
21,2,7,46,2,-1,-1
2,23,13,30,2,-1,-1
23,2,13,30,2,-1,-1
2,32,7,76,2,-1,-1
32,2,7,76,2,-1,-1
3,17,12,70,2,-1,-1
17,3,12,70,2,-1,-1
3,30,0,35,2,-1,-1
30,3,0,35,2,-1,-1
4,9,30,55,2,-1,-1
9,4,30,55,2,-1,-1
5,29,20,94,2,-1,-1
29,5,20,94,2,-1,-1
6,13,32,28,2,-1,-1
13,6,32,28,2,-1,-1
7,10,21,31,2,-1,-1
10,7,21,31,2,-1,-1
7,11,13,59,2,-1,-1
11,7,13,59,2,-1,-1
7,15,22,49,2,-1,-1
15,7,22,49,2,-1,-1
7,16,16,52,2,-1,-1
16,7,16,52,2,-1,-1
7,19,1,30,2,-1,-1
19,7,1,30,2,-1,-1
7,24,5,34,2,-1,-1
24,7,5,34,2,-1,-1
7,25,20,62,2,-1,-1
25,7,20,62,2,-1,-1
8,9,19,91,2,-1,-1
9,8,19,91,2,-1,-1
8,13,9,72,2,-1,-1
13,8,9,72,2,-1,-1
8,16,17,59,2,-1,-1
16,8,17,59,2,-1,-1
8,19,11,65,2,-1,-1
19,8,11,65,2,-1,-1
8,24,12,54,2,-1,-1
24,8,12,54,2,-1,-1
9,13,26,58,2,-1,-1
13,9,26,58,2,-1,-1
9,20,15,61,2,-1,-1
20,9,15,61,2,-1,-1
9,27,23,46,2,-1,-1
27,9,23,46,2,-1,-1
10,11,8,66,2,-1,-1
11,10,8,66,2,-1,-1
10,17,10,43,2,-1,-1
17,10,10,43,2,-1,-1
10,32,22,45,2,-1,-1
32,10,22,45,2,-1,-1
11,18,22,69,2,-1,-1
18,11,22,69,2,-1,-1
13,16,23,44,2,-1,-1
16,13,23,44,2,-1,-1
13,19,8,39,2,-1,-1
19,13,8,39,2,-1,-1
13,24,13,49,2,-1,-1
24,13,13,49,2,-1,-1
13,30,34,42,2,-1,-1
30,13,34,42,2,-1,-1
15,25,4,25,2,-1,-1
25,15,4,25,2,-1,-1
16,19,16,59,2,-1,-1
19,16,16,59,2,-1,-1
16,24,10,77,2,-1,-1
24,16,10,77,2,-1,-1
17,19,22,91,2,-1,-1
19,17,22,91,2,-1,-1
18,23,10,42,2,-1,-1
23,18,10,42,2,-1,-1
19,22,24,47,2,-1,-1
22,19,24,47,2,-1,-1
19,25,21,26,2,-1,-1
25,19,21,26,2,-1,-1
22,27,22,56,2,-1,-1
27,22,22,56,2,-1,-1
22,28,26,48,2,-1,-1
28,22,26,48,2,-1,-1
23,32,20,40,2,-1,-1
32,23,20,40,2,-1,-1
24,26,32,33,2,-1,-1
26,24,32,33,2,-1,-1
24,28,34,74,2,-1,-1
28,24,34,74,2,-1,-1
