from,to,t0,c0,lanes,initial_SR,initial_FR
0,17,34,49,2,-1,-1
17,0,34,49,2,-1,-1
1,8,20,55,2,-1,-1
8,1,20,55,2,-1,-1
2,7,11,35,2,-1,-1
7,2,11,35,2,-1,-1
2,11,22,23,2,-1,-1
11,2,22,23,2,-1,-1
2,12,16,35,2,-1,-1
12,2,16,35,2,-1,-1
2,13,12,78,2,-1,-1
13,2,12,78,2,-1,-1
3,7,14,45,2,-1,-1
7,3,14,45,2,-1,-1
3,19,5,38,2,-1,-1
19,3,5,38,2,-1,-1
3,23,17,23,2,-1,-1
23,3,17,23,2,-1,-1
7,12,8,45,2,-1,-1
12,7,8,45,2,-1,-1
7,13,6,38,2,-1,-1
13,7,6,38,2,-1,-1
8,12,5,36,2,-1,-1
12,8,5,36,2,-1,-1
8,20,32,52,2,-1,-1
20,8,32,52,2,-1,-1
9,31,10,63,2,-1,-1
31,9,10,63,2,-1,-1
10,13,17,51,2,-1,-1
13,10,17,51,2,-1,-1
10,15,23,52,2,-1,-1
15,10,23,52,2,-1,-1
10,31,6,17,2,-1,-1
31,10,6,17,2,-1,-1
10,32,13,43,2,-1,-1
32,10,13,43,2,-1,-1
11,25,16,55,2,-1,-1
25,11,16,55,2,-1,-1
11,26,19,55,2,-1,-1
26,11,19,55,2,-1,-1
12,14,20,51,2,-1,-1
14,12,20,51,2,-1,-1
12,21,29,83,2,-1,-1
21,12,29,83,2,-1,-1
12,23,33,56,2,-1,-1
23,12,33,56,2,-1,-1
12,32,23,65,2,-1,-1
32,12,23,65,2,-1,-1
14,17,9,62,2,-1,-1
17,14,9,62,2,-1,-1
15,31,23,55,2,-1,-1
31,15,23,55,2,-1,-1
16,21,11,4,2,-1,-1
21,16,11,4,2,-1,-1
16,29,8,88,2,-1,-1
29,16,8,88,2,-1,-1
19,25,7,67,2,-1,-1
25,19,7,67,2,-1,-1
20,26,9,44,2,-1,-1
26,20,9,44,2,-1,-1
20,28,19,48,2,-1,-1
28,20,19,48,2,-1,-1
26,28,20,30,2,-1,-1
28,26,20,30,2,-1,-1
27,28,20,29,2,-1,-1
28,27,20,29,2,-1,-1
