from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,35,85,2,-1,-1
6,0,35,85,2,-1,-1
0,9,22,63,2,-1,-1
9,0,22,63,2,-1,-1
0,10,19,67,2,-1,-1
10,0,19,67,2,-1,-1
0,11,35,49,2,-1,-1
11,0,35,49,2,-1,-1
0,13,22,58,2,-1,-1
13,0,22,58,2,-1,-1
0,17,35,67,2,-1,-1
17,0,35,67,2,-1,-1
0,20,12,27,2,-1,-1
20,0,12,27,2,-1,-1
0,22,10,66,2,-1,-1
22,0,10,66,2,-1,-1
0,23,9,58,2,-1,-1
23,0,9,58,2,-1,-1
0,25,9,22,2,-1,-1
25,0,9,22,2,-1,-1
0,30,44,44,2,-1,-1
30,0,44,44,2,-1,-1
0,31,29,10,2,-1,-1
31,0,29,10,2,-1,-1
0,32,21,32,2,-1,-1
32,0,21,32,2,-1,-1
1,5,15,25,2,-1,-1
5,1,15,25,2,-1,-1
1,6,47,21,2,-1,-1
6,1,47,21,2,-1,-1
1,8,31,71,2,-1,-1
8,1,31,71,2,-1,-1
1,9,30,22,2,-1,-1
9,1,30,22,2,-1,-1
1,10,26,41,2,-1,-1
10,1,26,41,2,-1,-1
1,15,7,51,2,-1,-1
15,1,7,51,2,-1,-1
1,17,43,18,2,-1,-1
17,1,43,18,2,-1,-1
1,18,8,57,2,-1,-1
18,1,8,57,2,-1,-1
1,19,3,62,2,-1,-1
19,1,3,62,2,-1,-1
1,21,17,34,2,-1,-1
21,1,17,34,2,-1,-1
1,22,2,80,2,-1,-1
22,1,2,80,2,-1,-1
1,23,5,76,2,-1,-1
23,1,5,76,2,-1,-1
1,32,11,44,2,-1,-1
32,1,11,44,2,-1,-1
2,6,31,80,2,-1,-1
6,2,31,80,2,-1,-1
2,8,18,31,2,-1,-1
8,2,18,31,2,-1,-1
2,10,3,19,2,-1,-1
10,2,3,19,2,-1,-1
2,11,21,24,2,-1,-1
11,2,21,24,2,-1,-1
2,14,20,46,2,-1,-1
14,2,20,46,2,-1,-1
2,15,24,46,2,-1,-1
15,2,24,46,2,-1,-1
2,17,15,5,2,-1,-1
17,2,15,5,2,-1,-1
2,19,26,50,2,-1,-1
19,2,26,50,2,-1,-1
2,20,7,81,2,-1,-1
20,2,7,81,2,-1,-1
3,6,15,41,2,-1,-1
6,3,15,41,2,-1,-1
3,12,29,24,2,-1,-1
12,3,29,24,2,-1,-1
3,15,40,83,2,-1,-1
15,3,40,83,2,-1,-1
3,16,22,65,2,-1,-1
16,3,22,65,2,-1,-1
3,20,29,62,2,-1,-1
20,3,29,62,2,-1,-1
3,26,20,36,2,-1,-1
26,3,20,36,2,-1,-1
4,6,25,17,2,-1,-1
6,4,25,17,2,-1,-1
4,11,6,41,2,-1,-1
11,4,6,41,2,-1,-1
4,16,14,19,2,-1,-1
16,4,14,19,2,-1,-1
4,17,17,33,2,-1,-1
17,4,17,33,2,-1,-1
4,19,46,36,2,-1,-1
19,4,46,36,2,-1,-1
4,21,34,28,2,-1,-1
21,4,34,28,2,-1,-1
4,24,16,52,2,-1,-1
24,4,16,52,2,-1,-1
4,28,22,47,2,-1,-1
28,4,22,47,2,-1,-1
4,31,44,50,2,-1,-1
31,4,44,50,2,-1,-1
5,9,17,56,2,-1,-1
9,5,17,56,2,-1,-1
5,13,12,33,2,-1,-1
13,5,12,33,2,-1,-1
5,23,18,70,2,-1,-1
23,5,18,70,2,-1,-1
5,25,7,49,2,-1,-1
25,5,7,49,2,-1,-1
5,31,41,55,2,-1,-1
31,5,41,55,2,-1,-1
6,10,34,70,2,-1,-1
10,6,34,70,2,-1,-1
6,12,19,32,2,-1,-1
12,6,19,32,2,-1,-1
6,19,44,68,2,-1,-1
19,6,44,68,2,-1,-1
6,21,30,50,2,-1,-1
21,6,30,50,2,-1,-1
7,16,33,69,2,-1,-1
16,7,33,69,2,-1,-1
7,26,29,56,2,-1,-1
26,7,29,56,2,-1,-1
8,12,35,54,2,-1,-1
12,8,35,54,2,-1,-1
8,14,30,38,2,-1,-1
14,8,30,38,2,-1,-1
8,22,30,26,2,-1,-1
22,8,30,26,2,-1,-1
8,25,36,25,2,-1,-1
25,8,36,25,2,-1,-1
8,31,10,67,2,-1,-1
31,8,10,67,2,-1,-1
9,12,39,22,2,-1,-1
12,9,39,22,2,-1,-1
9,13,30,56,2,-1,-1
13,9,30,56,2,-1,-1
9,15,35,77,2,-1,-1
15,9,35,77,2,-1,-1
9,16,32,72,2,-1,-1
16,9,32,72,2,-1,-1
9,18,25,23,2,-1,-1
18,9,25,23,2,-1,-1
9,19,27,60,2,-1,-1
19,9,27,60,2,-1,-1
9,20,30,89,2,-1,-1
20,9,30,89,2,-1,-1
9,29,24,27,2,-1,-1
29,9,24,27,2,-1,-1
10,15,21,76,2,-1,-1
15,10,21,76,2,-1,-1
10,16,21,51,2,-1,-1
16,10,21,51,2,-1,-1
10,17,16,48,2,-1,-1
17,10,16,48,2,-1,-1
10,29,43,51,2,-1,-1
29,10,43,51,2,-1,-1
11,15,44,47,2,-1,-1
15,11,44,47,2,-1,-1
11,17,22,60,2,-1,-1
17,11,22,60,2,-1,-1
11,19,44,66,2,-1,-1
19,11,44,66,2,-1,-1
11,21,31,40,2,-1,-1
21,11,31,40,2,-1,-1
11,28,16,70,2,-1,-1
28,11,16,70,2,-1,-1
12,23,40,28,2,-1,-1
23,12,40,28,2,-1,-1
12,24,16,78,2,-1,-1
24,12,16,78,2,-1,-1
12,31,43,59,2,-1,-1
31,12,43,59,2,-1,-1
