x,y,SR_demand,exits,injured
0.7883341630295985,0.6399886312832301,83,0,1
0.20956371846031763,0.5460903307436406,104,0,1
0.6967989421294147,0.37088732385947665,109,0,1
0.6658562960305726,0.10611390501446494,93,0,1
0.5967679196935295,0.5473924576218379,99,0,1
0.6760417966802647,0.8554145278099815,92,0,1
0.7479347960150284,0.8731901816502344,108,0,1
0.44889762911878806,0.7049628796361909,105,0,1
0.8200646510113526,0.5230548171936201,94,0,1
0.010766590099063111,0.406230647489645,89,0,1
0.9652289113555578,0.039436791252616676,122,0,1
0.8308031614822151,0.5559982530345434,106,0,1
0.5112977727629372,0.7173796778683662,124,0,1
0.35011224580535916,0.5515404704227597,86,0,1
0.24023950119898974,0.3105473310374306,101,0,1
0.023185167084256553,0.3561511169946454,95,0,1
0.43306970429121283,0.08221974527978004,105,0,1
0.763270438125571,0.2150166292872907,96,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
