from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,21,56,2,-1,-1
1,0,21,56,2,-1,-1
0,2,49,32,2,-1,-1
2,0,49,32,2,-1,-1
0,6,19,30,2,-1,-1
6,0,19,30,2,-1,-1
0,7,19,43,2,-1,-1
7,0,19,43,2,-1,-1
0,8,34,31,2,-1,-1
8,0,34,31,2,-1,-1
0,9,43,89,2,-1,-1
9,0,43,89,2,-1,-1
0,14,18,38,2,-1,-1
14,0,18,38,2,-1,-1
0,15,25,32,2,-1,-1
15,0,25,32,2,-1,-1
0,16,25,31,2,-1,-1
16,0,25,31,2,-1,-1
0,17,31,61,2,-1,-1
17,0,31,61,2,-1,-1
0,20,39,51,2,-1,-1
20,0,39,51,2,-1,-1
0,21,31,111,2,-1,-1
21,0,31,111,2,-1,-1
0,23,27,40,2,-1,-1
23,0,27,40,2,-1,-1
0,24,35,69,2,-1,-1
24,0,35,69,2,-1,-1
0,28,35,85,2,-1,-1
28,0,35,85,2,-1,-1
0,30,58,74,2,-1,-1
30,0,58,74,2,-1,-1
0,31,43,65,2,-1,-1
31,0,43,65,2,-1,-1
1,2,53,12,2,-1,-1
2,1,53,12,2,-1,-1
1,11,11,66,2,-1,-1
11,1,11,66,2,-1,-1
1,14,37,42,2,-1,-1
14,1,37,42,2,-1,-1
1,16,43,88,2,-1,-1
16,1,43,88,2,-1,-1
1,20,44,56,2,-1,-1
20,1,44,56,2,-1,-1
1,21,35,52,2,-1,-1
21,1,35,52,2,-1,-1
1,22,55,36,2,-1,-1
22,1,55,36,2,-1,-1
1,23,47,23,2,-1,-1
23,1,47,23,2,-1,-1
1,24,47,69,2,-1,-1
24,1,47,69,2,-1,-1
1,27,70,46,2,-1,-1
27,1,70,46,2,-1,-1
1,29,46,35,2,-1,-1
29,1,46,35,2,-1,-1
1,32,21,17,2,-1,-1
32,1,21,17,2,-1,-1
2,4,13,37,2,-1,-1
4,2,13,37,2,-1,-1
2,5,30,68,2,-1,-1
5,2,30,68,2,-1,-1
2,7,37,52,2,-1,-1
7,2,37,52,2,-1,-1
2,8,24,51,2,-1,-1
8,2,24,51,2,-1,-1
2,9,25,76,2,-1,-1
9,2,25,76,2,-1,-1
2,10,15,6,2,-1,-1
10,2,15,6,2,-1,-1
2,12,36,77,2,-1,-1
12,2,36,77,2,-1,-1
2,17,19,37,2,-1,-1
17,2,19,37,2,-1,-1
2,19,46,23,2,-1,-1
19,2,46,23,2,-1,-1
2,20,10,37,2,-1,-1
20,2,10,37,2,-1,-1
2,22,34,51,2,-1,-1
22,2,34,51,2,-1,-1
2,23,42,56,2,-1,-1
23,2,42,56,2,-1,-1
2,25,47,48,2,-1,-1
25,2,47,48,2,-1,-1
2,26,8,31,2,-1,-1
26,2,8,31,2,-1,-1
2,28,48,28,2,-1,-1
28,2,48,28,2,-1,-1
2,29,59,45,2,-1,-1
29,2,59,45,2,-1,-1
2,30,15,70,2,-1,-1
30,2,15,70,2,-1,-1
2,32,42,28,2,-1,-1
32,2,42,28,2,-1,-1
3,5,14,63,2,-1,-1
5,3,14,63,2,-1,-1
3,6,38,17,2,-1,-1
6,3,38,17,2,-1,-1
3,9,12,46,2,-1,-1
9,3,12,46,2,-1,-1
3,11,67,51,2,-1,-1
11,3,67,51,2,-1,-1
3,12,56,70,2,-1,-1
12,3,56,70,2,-1,-1
3,14,29,32,2,-1,-1
14,3,29,32,2,-1,-1
3,17,29,47,2,-1,-1
17,3,29,47,2,-1,-1
3,20,37,43,2,-1,-1
20,3,37,43,2,-1,-1
3,22,9,30,2,-1,-1
22,3,9,30,2,-1,-1
3,23,21,64,2,-1,-1
23,3,21,64,2,-1,-1
3,24,23,19,2,-1,-1
24,3,23,19,2,-1,-1
3,25,41,18,2,-1,-1
25,3,41,18,2,-1,-1
3,26,47,66,2,-1,-1
26,3,47,66,2,-1,-1
3,27,5,86,2,-1,-1
27,3,5,86,2,-1,-1
3,28,19,33,2,-1,-1
28,3,19,33,2,-1,-1
3,29,39,46,2,-1,-1
29,3,39,46,2,-1,-1
3,30,54,14,2,-1,-1
30,3,54,14,2,-1,-1
4,5,27,99,2,-1,-1
5,4,27,99,2,-1,-1
4,7,28,54,2,-1,-1
7,4,28,54,2,-1,-1
4,10,3,28,2,-1,-1
10,4,3,28,2,-1,-1
4,12,23,47,2,-1,-1
12,4,23,47,2,-1,-1
4,13,7,65,2,-1,-1
13,4,7,65,2,-1,-1
4,15,14,65,2,-1,-1
15,4,14,65,2,-1,-1
4,17,11,38,2,-1,-1
17,4,11,38,2,-1,-1
4,18,25,48,2,-1,-1
18,4,25,48,2,-1,-1
4,19,40,28,2,-1,-1
19,4,40,28,2,-1,-1
4,21,4,85,2,-1,-1
21,4,4,85,2,-1,-1
4,22,32,28,2,-1,-1
22,4,32,28,2,-1,-1
4,23,35,86,2,-1,-1
23,4,35,86,2,-1,-1
4,25,36,59,2,-1,-1
25,4,36,59,2,-1,-1
4,26,15,85,2,-1,-1
26,4,15,85,2,-1,-1
4,27,45,32,2,-1,-1
27,4,45,32,2,-1,-1
4,28,43,53,2,-1,-1
28,4,43,53,2,-1,-1
4,30,22,44,2,-1,-1
30,4,22,44,2,-1,-1
4,32,30,89,2,-1,-1
32,4,30,89,2,-1,-1
5,10,29,51,2,-1,-1
10,5,29,51,2,-1,-1
5,11,52,42,2,-1,-1
11,5,52,42,2,-1,-1
5,12,41,67,2,-1,-1
12,5,41,67,2,-1,-1
5,13,19,0,2,-1,-1
13,5,19,0,2,-1,-1
5,15,31,73,2,-1,-1
15,5,31,73,2,-1,-1
5,16,47,73,2,-1,-1
16,5,47,73,2,-1,-1
5,17,15,92,2,-1,-1
17,5,15,92,2,-1,-1
5,18,4,83,2,-1,-1
18,5,4,83,2,-1,-1
5,21,26,61,2,-1,-1
21,5,26,61,2,-1,-1
5,22,5,93,2,-1,-1
22,5,5,93,2,-1,-1
5,25,28,31,2,-1,-1
25,5,28,31,2,-1,-1
5,27,20,50,2,-1,-1
27,5,20,50,2,-1,-1
5,28,17,56,2,-1,-1
28,5,17,56,2,-1,-1
5,29,32,43,2,-1,-1
29,5,32,43,2,-1,-1
5,31,44,32,2,-1,-1
31,5,44,32,2,-1,-1
6,7,15,43,2,-1,-1
7,6,15,43,2,-1,-1
6,8,19,47,2,-1,-1
8,6,19,47,2,-1,-1
6,9,29,73,2,-1,-1
9,6,29,73,2,-1,-1
6,10,17,33,2,-1,-1
10,6,17,33,2,-1,-1
6,11,29,74,2,-1,-1
11,6,29,74,2,-1,-1
6,13,13,45,2,-1,-1
13,6,13,45,2,-1,-1
6,15,10,60,2,-1,-1
15,6,10,60,2,-1,-1
6,16,42,53,2,-1,-1
16,6,42,53,2,-1,-1
6,18,19,66,2,-1,-1
18,6,19,66,2,-1,-1
