from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,13,54,2,-1,-1
1,0,13,54,2,-1,-1
0,2,18,47,2,-1,-1
2,0,18,47,2,-1,-1
0,3,25,23,2,-1,-1
3,0,25,23,2,-1,-1
0,12,42,46,2,-1,-1
12,0,42,46,2,-1,-1
0,13,5,62,2,-1,-1
13,0,5,62,2,-1,-1
0,17,44,38,2,-1,-1
17,0,44,38,2,-1,-1
0,20,28,28,2,-1,-1
20,0,28,28,2,-1,-1
0,21,45,52,2,-1,-1
21,0,45,52,2,-1,-1
0,22,20,64,2,-1,-1
22,0,20,64,2,-1,-1
0,23,16,75,2,-1,-1
23,0,16,75,2,-1,-1
0,24,32,54,2,-1,-1
24,0,32,54,2,-1,-1
0,25,12,53,2,-1,-1
25,0,12,53,2,-1,-1
0,30,34,50,2,-1,-1
30,0,34,50,2,-1,-1
0,31,34,39,2,-1,-1
31,0,34,39,2,-1,-1
1,4,14,63,2,-1,-1
4,1,14,63,2,-1,-1
1,7,18,85,2,-1,-1
7,1,18,85,2,-1,-1
1,18,32,52,2,-1,-1
18,1,32,52,2,-1,-1
1,20,33,72,2,-1,-1
20,1,33,72,2,-1,-1
1,24,38,23,2,-1,-1
24,1,38,23,2,-1,-1
1,25,26,52,2,-1,-1
25,1,26,52,2,-1,-1
1,26,29,61,2,-1,-1
26,1,29,61,2,-1,-1
1,32,38,89,2,-1,-1
32,1,38,89,2,-1,-1
2,11,13,25,2,-1,-1
11,2,13,25,2,-1,-1
2,15,28,77,2,-1,-1
15,2,28,77,2,-1,-1
2,22,37,30,2,-1,-1
22,2,37,30,2,-1,-1
2,23,2,27,2,-1,-1
23,2,2,27,2,-1,-1
2,27,45,19,2,-1,-1
27,2,45,19,2,-1,-1
2,28,47,64,2,-1,-1
28,2,47,64,2,-1,-1
2,30,15,30,2,-1,-1
30,2,15,30,2,-1,-1
3,6,46,44,2,-1,-1
6,3,46,44,2,-1,-1
3,11,33,77,2,-1,-1
11,3,33,77,2,-1,-1
3,13,29,44,2,-1,-1
13,3,29,44,2,-1,-1
3,14,45,30,2,-1,-1
14,3,45,30,2,-1,-1
3,15,37,39,2,-1,-1
15,3,37,39,2,-1,-1
3,16,45,4,2,-1,-1
16,3,45,4,2,-1,-1
3,18,25,3,2,-1,-1
18,3,25,3,2,-1,-1
3,20,34,37,2,-1,-1
20,3,34,37,2,-1,-1
3,28,6,66,2,-1,-1
28,3,6,66,2,-1,-1
3,29,26,54,2,-1,-1
29,3,26,54,2,-1,-1
4,6,17,40,2,-1,-1
6,4,17,40,2,-1,-1
4,7,15,45,2,-1,-1
7,4,15,45,2,-1,-1
4,11,16,78,2,-1,-1
11,4,16,78,2,-1,-1
4,13,4,64,2,-1,-1
13,4,4,64,2,-1,-1
4,14,46,26,2,-1,-1
14,4,46,26,2,-1,-1
4,15,15,76,2,-1,-1
15,4,15,76,2,-1,-1
4,16,16,64,2,-1,-1
16,4,16,64,2,-1,-1
4,17,40,56,2,-1,-1
17,4,40,56,2,-1,-1
4,19,26,39,2,-1,-1
19,4,26,39,2,-1,-1
4,20,20,57,2,-1,-1
20,4,20,57,2,-1,-1
4,25,18,59,2,-1,-1
25,4,18,59,2,-1,-1
4,27,35,40,2,-1,-1
27,4,35,40,2,-1,-1
4,28,31,45,2,-1,-1
28,4,31,45,2,-1,-1
5,8,24,55,2,-1,-1
8,5,24,55,2,-1,-1
5,11,34,66,2,-1,-1
11,5,34,66,2,-1,-1
5,12,28,65,2,-1,-1
12,5,28,65,2,-1,-1
5,22,10,27,2,-1,-1
22,5,10,27,2,-1,-1
5,24,33,64,2,-1,-1
24,5,33,64,2,-1,-1
5,26,35,71,2,-1,-1
26,5,35,71,2,-1,-1
5,28,5,42,2,-1,-1
28,5,5,42,2,-1,-1
6,7,29,52,2,-1,-1
7,6,29,52,2,-1,-1
6,16,2,46,2,-1,-1
16,6,2,46,2,-1,-1
6,18,30,68,2,-1,-1
18,6,30,68,2,-1,-1
6,20,27,14,2,-1,-1
20,6,27,14,2,-1,-1
6,23,13,65,2,-1,-1
23,6,13,65,2,-1,-1
6,25,35,32,2,-1,-1
25,6,35,32,2,-1,-1
6,30,23,53,2,-1,-1
30,6,23,53,2,-1,-1
6,31,11,60,2,-1,-1
31,6,11,60,2,-1,-1
7,15,29,62,2,-1,-1
15,7,29,62,2,-1,-1
7,17,45,31,2,-1,-1
17,7,45,31,2,-1,-1
7,18,26,43,2,-1,-1
18,7,26,43,2,-1,-1
7,20,32,36,2,-1,-1
20,7,32,36,2,-1,-1
7,23,21,72,2,-1,-1
23,7,21,72,2,-1,-1
7,27,22,61,2,-1,-1
27,7,22,61,2,-1,-1
7,29,41,42,2,-1,-1
29,7,41,42,2,-1,-1
8,10,11,66,2,-1,-1
10,8,11,66,2,-1,-1
8,16,23,43,2,-1,-1
16,8,23,43,2,-1,-1
8,18,5,38,2,-1,-1
18,8,5,38,2,-1,-1
8,19,38,25,2,-1,-1
19,8,38,25,2,-1,-1
8,21,28,74,2,-1,-1
21,8,28,74,2,-1,-1
8,25,18,20,2,-1,-1
25,8,18,20,2,-1,-1
8,28,24,59,2,-1,-1
28,8,24,59,2,-1,-1
8,31,37,77,2,-1,-1
31,8,37,77,2,-1,-1
9,17,20,57,2,-1,-1
