from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,11,71,2,-1,-1
6,0,11,71,2,-1,-1
0,15,16,36,2,-1,-1
15,0,16,36,2,-1,-1
0,17,17,69,2,-1,-1
17,0,17,69,2,-1,-1
1,4,3,35,2,-1,-1
4,1,3,35,2,-1,-1
2,16,25,44,2,-1,-1
16,2,25,44,2,-1,-1
3,5,15,63,2,-1,-1
5,3,15,63,2,-1,-1
3,16,13,29,2,-1,-1
16,3,13,29,2,-1,-1
4,14,31,44,2,-1,-1
14,4,31,44,2,-1,-1
4,16,4,0,2,-1,-1
16,4,4,0,2,-1,-1
7,8,25,38,2,-1,-1
8,7,25,38,2,-1,-1
7,12,7,55,2,-1,-1
12,7,7,55,2,-1,-1
7,21,22,35,2,-1,-1
21,7,22,35,2,-1,-1
9,12,14,85,2,-1,-1
12,9,14,85,2,-1,-1
9,20,30,24,2,-1,-1
20,9,30,24,2,-1,-1
12,21,26,70,2,-1,-1
21,12,26,70,2,-1,-1
13,16,15,50,2,-1,-1
16,13,15,50,2,-1,-1
15,17,19,46,2,-1,-1
17,15,19,46,2,-1,-1
15,21,15,77,2,-1,-1
21,15,15,77,2,-1,-1
