x,y,SR_demand,exits,injured
0.44789391521194966,0.4211168091722083,92,0,1
0.8782798754791455,0.13945485581163342,96,0,1
0.34427531552801816,0.8811736617961058,110,0,1
0.8553486251414336,0.41086862485354214,101,0,1
0.08486083998258875,0.9255823880208227,93,0,1
0.18104945613742895,0.6994271367308669,88,0,1
0.35232050648147206,0.07890244445880756,119,0,1
0.94400914489541,0.8262023379414238,88,0,1
0.07642291959389025,0.41202420409200535,102,0,1
0.09350051068222165,0.38196951101734433,78,0,1
0.5621913518754528,0.2980127755880728,105,0,1
0.17106743739125674,0.5549708501034472,103,0,1
0.15958881188142193,0.9821192601214743,97,0,1
0.49444180927436454,0.36912366848051814,103,0,1
0.7478654899716608,0.6446086552835866,101,0,1
0.7538484720878591,0.6808917091792359,80,0,1
0.9225059507735179,0.8061366334205695,104,0,1
0.16681649133492749,0.6924170510317191,109,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
