x,y,SR_demand,exits,injured
0.045528018240919677,0.588968121340202,109,0,1
0.9725266673078219,0.6450936641689093,98,0,1
0.25223092358778243,0.017515067763281822,98,0,1
0.6512039591893064,0.02414559192283372,119,0,1
0.10098966818580124,0.8859893019302507,90,0,1
0.5746264119680874,0.6737378359472102,83,0,1
0.8333770666724291,0.8323331023185957,97,0,1
0.5246476195191166,0.09132587266857961,93,0,1
0.16494958629275558,0.762998861609826,105,0,1
0.7661295915115602,0.9820768989541437,86,0,1
0.17521398842459202,0.7907611678169774,91,0,1
0.3690216719011423,0.6546318322768595,104,0,1
0.6007768960368227,0.40665470434096407,102,0,1
0.7032493362245067,0.4299508655460814,87,0,1
0.5335582649848908,0.6932870376672868,102,0,1
0.5254285624434069,0.5336955000763679,109,0,1
0.9325641768402726,0.11368223234956087,95,0,1
0.982506020592507,0.5745554283122423,106,0,1
0.3854486300327187,0.6074255327589765,108,0,1
0.5409452504412459,0.5112710119641762,109,0,1
0.1592334959243633,0.9920995161748164,81,0,1
0.4548775087213688,0.10597143916935647,94,0,1
0.9191088207109767,0.5423406933811055,104,0,1
0.15145177236263363,0.6707628292469029,107,0,1
0.21135236900598475,0.9990567570802898,107,0,1
0.05964372558415254,0.3569964880232117,92,0,1
0.30849781189722114,0.1462687059866824,113,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
