from,to,t0,c0,lanes,initial_SR,initial_FR
0,25,7,37,2,-1,-1
25,0,7,37,2,-1,-1
1,2,16,52,2,-1,-1
2,1,16,52,2,-1,-1
1,4,4,29,2,-1,-1
4,1,4,29,2,-1,-1
1,14,10,63,2,-1,-1
14,1,10,63,2,-1,-1
1,28,18,55,2,-1,-1
28,1,18,55,2,-1,-1
2,13,16,56,2,-1,-1
13,2,16,56,2,-1,-1
2,19,6,50,2,-1,-1
19,2,6,50,2,-1,-1
2,26,7,63,2,-1,-1
26,2,7,63,2,-1,-1
3,16,22,30,2,-1,-1
16,3,22,30,2,-1,-1
4,13,6,75,2,-1,-1
13,4,6,75,2,-1,-1
5,6,15,85,2,-1,-1
6,5,15,85,2,-1,-1
6,8,21,14,2,-1,-1
8,6,21,14,2,-1,-1
7,9,10,68,2,-1,-1
9,7,10,68,2,-1,-1
7,11,7,0,2,-1,-1
11,7,7,0,2,-1,-1
7,12,21,17,2,-1,-1
12,7,21,17,2,-1,-1
7,18,9,24,2,-1,-1
18,7,9,24,2,-1,-1
9,10,2,63,2,-1,-1
10,9,2,63,2,-1,-1
9,11,8,57,2,-1,-1
11,9,8,57,2,-1,-1
9,17,14,72,2,-1,-1
17,9,14,72,2,-1,-1
9,23,7,41,2,-1,-1
23,9,7,41,2,-1,-1
9,25,14,33,2,-1,-1
25,9,14,33,2,-1,-1
10,16,31,45,2,-1,-1
16,10,31,45,2,-1,-1
10,18,18,58,2,-1,-1
18,10,18,58,2,-1,-1
10,20,10,78,2,-1,-1
20,10,10,78,2,-1,-1
10,30,32,80,2,-1,-1
30,10,32,80,2,-1,-1
11,21,35,23,2,-1,-1
21,11,35,23,2,-1,-1
11,23,8,89,2,-1,-1
23,11,8,89,2,-1,-1
11,25,17,19,2,-1,-1
25,11,17,19,2,-1,-1
11,31,23,37,2,-1,-1
31,11,23,37,2,-1,-1
13,27,7,36,2,-1,-1
27,13,7,36,2,-1,-1
13,28,16,78,2,-1,-1
28,13,16,78,2,-1,-1
14,26,8,56,2,-1,-1
26,14,8,56,2,-1,-1
14,28,11,29,2,-1,-1
28,14,11,29,2,-1,-1
15,23,25,51,2,-1,-1
23,15,25,51,2,-1,-1
15,24,22,41,2,-1,-1
24,15,22,41,2,-1,-1
19,26,8,51,2,-1,-1
26,19,8,51,2,-1,-1
19,28,12,41,2,-1,-1
28,19,12,41,2,-1,-1
21,28,13,53,2,-1,-1
28,21,13,53,2,-1,-1
23,32,25,49,2,-1,-1
32,23,25,49,2,-1,-1
