x,y,SR_demand,exits,injured
0.6885762032828279,0.4056515107946467,98,0,1
0.2225595795293953,0.036208059364017386,112,0,1
0.7399075269874399,0.12690606613752187,95,0,1
0.09389968159637618,0.5549337840917105,126,0,1
0.49937485949109184,0.32692698360371486,116,0,1
0.013017916562292897,0.4226745352438164,95,0,1
0.05169262749018244,0.7868843588298611,112,0,1
0.5833034150465042,0.5050274863082395,93,0,1
0.23136976954857724,0.278024998372264,92,0,1
0.12990193675829076,0.4935009127179777,93,0,1
0.2793902424349757,0.6769339879071576,105,0,1
0.9664582929657889,0.7891341638974896,96,0,1
0.3312145297273955,0.9689634765475705,104,0,1
0.6529413023731775,0.33495115274803566,117,0,1
0.8832048583413363,0.4415161650741881,121,0,1
0.9072658292462155,0.10998767038761037,101,0,1
0.8807648169629877,0.7614777782650585,104,0,1
0.10304319687115471,0.3570700161770338,108,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
