x,y,SR_demand,exits,injured
0.40454508211146156,0.17008865380177052,101,0,1
0.024717171212886746,0.02405389937431668,95,0,1
0.6077333685196147,0.4605482823369219,108,0,1
0.6897693586371206,0.7472134178685476,76,0,1
0.9326556194193004,0.9071875278552234,90,0,1
0.8946798881158765,0.0650183846986413,85,0,1
0.8843776416533902,0.20041552987313627,92,0,1
0.7104280500850955,0.9668577252415654,121,0,1
0.9959121681006652,0.48510140779729005,81,0,1
0.6322556878029468,0.8821651524228666,116,0,1
0.692888173546986,0.09290297944672743,99,0,1
0.823804182897476,0.4855737181180524,100,0,1
0.04533616229526383,0.9016970140265196,86,0,1
0.41713819936725227,0.5553482756733557,115,0,1
0.9595795905991612,0.08506399968268974,101,0,1
0.6458201048206311,0.41057825369090195,101,0,1
0.7905676526536327,0.23490745538380509,104,0,1
0.3164759584998258,0.37393276296861533,107,0,1
0.7027007262625111,0.1311860892964034,77,0,1
0.18346881902211265,0.038081796261118295,87,0,1
0.45666181346574897,0.5785807141144448,108,0,1
0.3548608460273016,0.10252149472862104,108,0,1
0.0737544123935302,0.41373068446521455,97,0,1
0.7026646586833698,0.3424206059858692,94,0,1
0.14223991053210705,0.09939141811920915,78,0,1
0.9299269539083231,0.9208806482032417,92,0,1
0.37544434140665717,0.8671126493212744,102,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
