x,y,SR_demand,exits,injured
0.8779316157984511,0.5239428715648259,105,0,1
0.3653960106286759,0.21859230267745378,116,0,1
0.1302147742358425,0.15723503945071737,116,0,1
0.6216460147030283,0.34376765442474466,96,0,1
0.2338695029934852,0.6502772502845273,98,0,1
0.3320604874289015,0.031394651381838945,103,0,1
0.19117240220347076,0.3379388886683852,94,0,1
0.34536247147417753,0.14653912450952,93,0,1
0.40899768498605615,0.8969639429256987,103,0,1
0.17890291773018363,0.17429210988952415,102,0,1
0.8384644658706601,0.5790424423278926,80,0,1
0.8503788954358755,0.14058188723695253,100,0,1
0.3468377110790125,0.8508890964067325,89,0,1
0.16142302848712664,0.6212981443284127,101,0,1
0.5083519008931224,0.6379054970161824,96,0,1
0.9428839854823401,0.05146025025629941,92,0,1
0.9479975545909456,0.10957914825041193,83,0,1
0.4946914094277759,0.6071446502523791,90,0,1
0.5310664431509953,0.953373129797738,92,0,1
0.6641191995084699,0.4476583607358592,87,0,1
0.28275366142720415,0.5627079595555443,116,0,1
0.3251449784059268,0.4146962682992682,111,0,1
0.14617658495671482,0.12081181386391027,99,0,1
0.05682741609690656,0.20515371301686425,86,0,1
0.3211064722438417,0.7514476704011165,88,0,1
0.044027139595039455,0.009920401010637292,90,0,1
0.030211678494486693,0.9576570935463099,110,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
