x,y,SR_demand,exits,injured
0.5463420268837963,0.07157474763047922,104,0,1
0.43563173751861184,0.10276058471956462,105,0,1
0.7873385124543947,0.3146960556649482,107,0,1
0.9916999117733155,0.15914561912565584,99,0,1
0.11930352895984431,0.024713229037629403,110,0,1
0.12042660217396428,0.006382621792113685,94,0,1
0.3890588363575833,0.23364654778664362,101,0,1
0.24211628851920708,0.23957331076439892,77,0,1
0.9307044001230876,0.8983612354241661,109,0,1
0.7664973482649354,0.9269514802941086,98,0,1
0.28595309619719234,0.5187436877945321,84,0,1
0.6528260201064088,0.16918678009049093,105,0,1
0.9402098243739022,0.6625537932648939,96,0,1
0.48359229466192377,0.13590041536165198,104,0,1
0.14135007795657628,0.5847566063212242,114,0,1
0.3249082231383439,0.7600133350696573,107,0,1
0.21814023479809108,0.6794641776502734,95,0,1
0.9238635178949132,0.4419500561219234,107,0,1
0.4775296942378613,0.6963598185244126,123,0,1
0.7618438983334962,0.744196419222609,108,0,1
0.4484100582801106,0.29368008361022446,89,0,1
0.9531494584410961,0.31134590683116936,96,0,1
0.06989420877079489,0.9518269251549718,92,0,1
0.6374911386407432,0.012950920225425322,103,0,1
0.05628986071351849,0.07142848462034401,99,0,1
0.761269319987615,0.15664689774253204,100,0,1
0.9208655406589873,0.11030170666411976,90,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
